400 20000
9 198 153
9 208 159
9 226 52
9 248 200
9 260 178
9 263 122
9 267 125
9 274 113
9 283 198
9 288 116
9 289 76
9 293 141
9 299 135
9 306 39
9 326 34
9 329 30
9 339 107
9 348 156
9 353 28
9 355 59
9 363 39
9 374 22
9 386 189
10 8 101
10 9 37
10 10 85
10 14 69
10 25 179
10 31 161
10 35 10
10 53 31
10 54 66
10 55 103
10 57 168
10 64 62
10 65 142
10 74 100
10 80 46
10 86 172
10 87 22
10 100 113
10 129 151
10 131 100
10 132 9
10 139 59
10 149 48
10 150 145
10 157 168
10 159 97
10 162 161
10 170 26
10 174 137
10 185 194
10 186 86
10 189 24
10 193 134
10 198 23
10 231 103
10 253 196
10 256 183
10 282 76
10 287 127
10 290 21
10 292 132
10 305 25
10 314 127
10 319 116
10 323 137
10 327 176
10 336 99
10 345 188
10 347 47
10 353 161
10 397 49
11 1 127
11 2 45
11 5 55
11 10 158
11 17 98
11 22 6
11 28 151
11 30 198
11 36 188
11 47 30
11 49 45
11 53 177
11 65 138
11 76 119
11 116 151
11 124 194
11 149 12
11 158 159
11 167 132
11 178 135
11 182 107
11 190 162
11 197 129
11 206 146
11 216 35
11 242 41
11 243 39
11 257 70
11 261 101
11 274 157
11 276 131
11 278 69
11 281 136
11 290 168
11 291 137
11 292 109
11 296 105
11 320 102
11 323 189
11 325 103
11 332 143
11 354 8
11 359 197
11 378 24
11 380 162
11 385 142
11 388 6
11 392 124
12 5 168
12 17 166
12 19 115
12 21 145
12 38 124
12 42 132
12 44 81
12 47 189
12 51 78
12 58 72
12 60 83
12 78 179
12 80 196
12 82 128
12 89 96
12 109 179
12 110 20
12 115 195
12 120 157
12 125 122
12 147 162
12 157 40
12 162 96
12 163 30
12 169 6
12 170 146
12 174 57
12 181 167
12 187 101
12 189 12
12 211 41
12 212 159
12 221 13
12 222 66
12 225 81
12 246 9
12 252 128
12 266 16
12 275 173
12 288 198
12 291 151
12 294 70
12 304 47
12 310 142
12 314 97
12 317 99
12 325 89
12 341 60
12 349 188
12 356 130
12 365 141
12 373 175
12 385 117
12 394 121
12 396 39
13 0 88
13 2 77
13 3 14
13 6 2
13 14 198
13 31 32
13 44 152
13 56 131
13 60 86
13 61 37
13 65 56
13 68 54
13 90 181
13 100 188
13 107 144
13 112 172
13 134 199
13 136 184
13 141 188
13 146 156
13 147 22
13 148 66
13 158 58
13 162 199
13 169 196
13 170 76
13 175 31
13 179 147
13 185 134
13 198 162
13 199 59
13 211 90
13 220 106
13 233 110
13 249 159
13 265 129
13 267 114
13 270 139
13 272 192
13 281 70
13 291 116
13 297 188
13 301 113
13 305 43
13 310 69
13 319 197
13 323 56
13 324 28
13 331 183
13 332 107
13 335 65
13 349 43
13 358 11
13 360 162
13 362 163
13 363 185
13 364 63
13 392 24
14 4 28
14 6 85
14 21 123
14 28 99
14 38 121
14 52 54
14 54 77
14 55 18
14 64 185
14 73 63
14 79 108
14 80 161
14 92 53
14 104 128
14 105 122
14 111 111
14 121 23
14 126 75
14 129 119
14 131 30
14 132 103
14 133 178
14 152 51
14 161 171
14 165 149
14 170 141
14 176 163
14 181 165
14 193 49
14 196 73
14 204 9
14 207 137
14 212 39
14 223 25
14 224 192
14 228 129
14 229 75
14 233 154
14 245 80
14 262 26
14 276 113
14 284 175
14 295 86
14 296 74
14 298 82
14 301 68
14 309 200
14 315 165
14 321 80
14 331 149
14 332 42
14 337 171
14 347 60
14 352 144
14 353 15
14 354 102
14 357 83
14 363 59
14 380 69
15 2 160
15 3 120
15 5 46
15 9 181
15 22 110
15 26 190
15 33 156
15 41 187
15 57 115
15 58 165
15 59 91
15 71 87
15 83 101
15 91 56
15 104 91
15 119 104
15 127 67
15 130 131
15 136 131
15 138 72
15 145 129
15 157 104
15 159 186
15 163 50
15 165 92
15 167 89
15 179 135
15 189 148
15 206 125
15 216 84
15 221 20
15 226 56
15 231 110
15 233 151
15 238 100
15 244 101
15 246 17
15 255 39
15 275 36
15 291 196
15 292 79
15 293 61
15 297 149
15 304 134
15 306 60
15 333 32
15 337 157
15 358 125
15 365 91
15 369 163
15 371 100
15 379 82
15 385 188
15 390 52
16 0 158
16 13 123
16 16 135
16 18 63
16 35 104
16 40 44
16 47 15
16 52 106
16 58 121
16 61 108
16 76 80
16 88 164
16 108 48
16 112 43
16 127 182
16 134 62
16 136 85
16 146 41
16 152 53
16 166 1
16 168 72
16 174 197
16 179 66
16 193 58
16 199 169
16 223 145
16 227 93
16 240 46
16 242 118
16 250 109
16 260 77
16 264 65
16 270 130
16 273 145
16 280 1
16 282 105
16 286 61
16 299 97
16 303 109
16 329 197
16 331 175
16 343 198
16 344 47
16 356 88
16 358 77
16 365 60
16 394 56
17 10 141
17 15 112
17 18 194
17 29 31
17 31 129
17 40 124
17 51 185
17 57 120
17 65 148
17 67 167
17 77 142
17 85 79
17 102 167
17 104 136
17 134 173
17 138 147
17 146 198
17 157 159
17 198 148
17 215 69
17 216 13
17 220 61
17 223 120
17 226 3
17 231 32
17 244 9
17 248 136
17 249 116
17 259 49
17 267 158
17 276 137
17 277 180
17 279 31
17 290 10
17 302 197
17 304 88
17 320 185
17 323 9
17 325 136
17 326 35
17 329 121
17 350 64
17 361 109
17 362 188
17 368 191
17 369 138
17 397 157
18 5 181
18 7 151
18 12 165
18 13 90
18 18 49
18 21 169
18 30 8
18 43 130
18 63 8
18 64 107
18 65 147
18 91 138
18 100 188
18 110 156
18 113 67
18 116 86
18 123 76
18 133 124
18 140 139
18 145 52
18 154 45
18 158 129
18 159 198
18 167 120
18 195 13
18 199 100
18 201 126
18 211 193
18 222 117
18 224 91
18 227 101
18 246 125
18 255 90
18 266 50
18 273 38
18 275 88
18 302 149
18 313 157
18 314 195
18 315 84
18 320 59
18 337 173
18 340 68
18 341 136
18 349 29
18 350 184
18 357 188
18 364 60
18 368 92
18 369 158
18 371 14
18 390 180
18 399 105
19 1 187
19 13 110
19 19 160
19 20 168
19 21 186
19 33 49
19 41 141
19 44 100
19 54 44
19 57 115
19 58 104
19 61 126
19 79 39
19 101 96
19 125 85
19 137 53
19 144 162
19 162 142
19 163 16
19 169 178
19 182 184
19 185 27
19 194 177
19 195 197
19 209 27
19 222 21
19 226 173
19 228 43
19 230 131
19 233 9
19 234 103
19 241 7
19 246 15
19 247 116
19 260 138
19 262 93
19 265 129
19 272 95
19 274 194
19 298 20
19 306 77
19 322 178
19 329 182
19 337 23
19 347 171
19 356 96
19 357 19
19 360 14
19 361 96
19 362 166
19 389 21
20 7 190
20 14 85
20 24 55
20 51 161
20 66 154
20 73 154
20 95 160
20 96 45
20 98 115
20 106 76
20 115 110
20 118 193
20 128 193
20 129 33
20 132 112
20 138 195
20 154 121
20 156 198
20 160 154
20 164 21
20 168 27
20 175 44
20 180 93
20 190 76
20 192 118
20 196 3
20 210 52
20 214 66
20 222 21
20 245 62
20 250 98
20 252 151
20 255 178
20 257 77
20 272 59
20 278 18
20 283 165
20 293 157
20 307 35
20 318 45
20 332 177
20 339 17
20 346 173
20 356 19
20 363 141
20 364 129
20 371 74
20 389 190
20 398 91
21 4 56
21 12 75
21 51 194
21 72 62
21 74 189
21 97 15
21 108 21
21 109 148
21 112 177
21 122 46
21 125 75
21 126 176
21 128 105
21 129 97
21 131 192
21 135 43
21 142 191
21 160 131
21 166 29
21 178 110
21 185 140
21 188 50
21 193 162
21 221 154
21 224 21
21 241 98
21 244 146
21 252 135
21 259 107
21 260 106
21 271 53
21 283 125
21 284 143
21 285 15
21 291 133
21 304 68
21 311 141
21 312 153
21 329 107
21 337 71
21 356 184
21 357 116
21 362 140
21 367 22
21 370 112
21 373 183
21 384 20
21 387 48
21 397 89
21 399 60
22 3 149
22 10 79
22 17 140
22 28 40
22 42 117
22 44 92
22 58 147
22 61 4
22 69 9
22 70 173
22 81 133
22 84 136
22 91 43
22 98 49
22 109 45
22 110 191
22 116 181
22 124 192
22 130 112
22 136 47
22 142 160
22 167 168
22 176 84
22 182 114
22 184 144
22 191 35
22 204 84
22 212 34
22 217 15
22 222 2
22 230 88
22 232 189
22 245 18
22 255 131
22 274 135
22 279 136
22 281 138
22 290 4
22 294 38
22 298 123
22 313 169
22 321 134
22 327 139
22 328 177
22 332 52
22 345 128
22 352 166
22 354 36
22 357 100
22 366 37
22 367 116
22 379 81
22 394 57
23 0 149
23 13 94
23 15 159
23 22 148
23 23 47
23 31 61
23 34 184
23 59 16
23 98 68
23 101 154
23 102 182
23 112 175
23 117 199
23 120 77
23 121 40
23 133 76
23 140 165
23 148 53
23 169 104
23 171 116
23 174 91
23 193 190
23 203 121
23 205 191
23 208 5
23 225 31
23 227 5
23 229 147
23 235 84
23 248 111
23 251 134
23 272 109
23 287 177
23 293 131
23 294 101
23 307 53
23 312 29
23 313 159
23 323 18
23 324 192
23 334 4
23 336 115
23 346 136
23 349 116
23 357 167
23 370 103
23 383 55
23 388 189
23 390 134
24 21 53
24 31 98
24 56 75
24 63 38
24 70 164
24 82 197
24 83 184
24 102 127
24 108 32
24 117 166
24 133 62
24 140 59
24 141 153
24 145 183
24 166 58
24 170 159
24 176 60
24 180 152
24 198 126
24 218 181
24 222 150
24 223 178
24 235 173
24 240 142
24 257 199
24 263 92
24 269 35
24 298 46
24 321 157
24 322 158
24 325 44
24 327 41
24 335 156
24 358 84
24 368 42
24 379 47
24 389 14
25 3 164
25 7 106
25 9 54
25 12 119
25 14 97
25 16 137
25 17 118
25 43 58
25 45 71
25 52 164
25 58 168
25 73 157
25 88 117
25 91 27
25 99 85
25 100 10
25 110 124
25 112 150
25 113 18
25 129 98
25 134 77
25 161 171
25 181 181
25 196 178
25 202 190
25 216 177
25 217 65
25 246 192
25 259 123
25 261 75
25 262 170
25 286 72
25 307 153
25 319 14
25 336 191
25 347 5
25 354 110
25 364 152
25 367 130
25 369 75
25 372 181
25 375 138
25 378 28
25 383 134
25 386 120
25 391 44
25 395 182
25 396 148
26 6 53
26 12 10
26 14 154
26 15 167
26 29 148
26 40 96
26 49 5
26 51 147
26 54 107
26 57 8
26 60 61
26 77 58
26 81 149
26 89 83
26 90 198
26 91 167
26 99 23
26 102 153
26 104 130
26 116 50
26 128 149
26 131 55
26 134 102
26 138 78
26 142 145
26 143 173
26 144 175
26 157 36
26 161 32
26 163 166
26 181 78
26 216 4
26 221 107
26 246 124
26 249 28
26 250 147
26 257 63
26 263 160
26 271 69
26 280 27
26 281 123
26 293 115
26 296 164
26 304 160
26 305 77
26 308 53
26 371 176
26 395 17
26 398 96
26 399 155
27 6 139
27 10 167
27 13 194
27 14 34
27 22 16
27 26 184
27 29 138
27 31 132
27 36 107
27 38 153
27 43 81
27 64 99
27 69 33
27 73 145
27 75 80
27 85 143
27 92 92
27 97 28
27 101 67
27 116 26
27 119 180
27 128 82
27 144 141
27 161 191
27 166 186
27 171 37
27 177 112
27 182 85
27 187 131
27 192 194
27 194 49
27 195 166
27 202 104
27 207 101
27 214 25
27 215 106
27 219 142
27 236 179
27 241 49
27 244 113
27 253 200
27 259 14
27 263 170
27 291 165
27 298 36
27 311 27
27 316 74
27 329 55
27 332 120
27 333 85
27 361 142
27 371 175
27 384 2
27 389 8
27 390 183
27 391 126
27 392 23
28 5 48
28 22 51
28 36 160
28 37 132
28 39 148
28 51 174
28 57 29
28 81 134
28 83 25
28 97 177
28 109 158
28 111 168
28 118 27
28 138 108
28 150 140
28 159 18
28 165 119
28 193 52
28 194 76
28 196 188
28 199 172
28 202 123
28 203 110
28 221 147
28 222 9
28 243 34
28 254 119
28 258 34
28 260 162
28 264 8
28 276 9
28 277 104
28 280 113
28 284 18
28 287 101
28 293 117
28 322 196
28 340 101
28 348 110
28 349 177
28 350 166
28 351 23
28 358 135
28 364 92
28 369 84
28 370 124
28 387 37
28 390 154
28 394 64
29 0 197
29 13 167
29 21 98
29 24 7
29 39 73
29 46 200
29 48 33
29 49 106
29 52 88
29 70 60
29 85 182
29 86 200
29 99 115
29 118 170
29 120 129
29 124 62
29 139 17
29 141 65
29 147 27
29 148 183
29 151 184
29 154 152
29 175 35
29 182 155
29 200 117
29 203 147
29 211 112
29 214 73
29 218 92
29 225 44
29 246 172
29 273 93
29 276 60
29 279 146
29 285 68
29 300 108
29 305 101
29 318 66
29 342 119
29 349 193
29 360 98
29 370 137
29 372 69
29 375 150
29 390 107
29 391 183
30 4 139
30 9 35
30 12 126
30 45 44
30 51 187
30 90 117
30 91 179
30 97 79
30 112 95
30 114 168
30 116 10
30 118 39
30 121 1
30 122 53
30 124 82
30 126 28
30 133 168
30 139 176
30 157 190
30 161 62
30 166 189
30 170 76
30 179 173
30 186 33
30 189 2
30 191 20
30 201 80
30 211 85
30 246 98
30 250 184
30 263 17
30 264 163
30 274 90
30 285 101
30 298 100
30 315 83
30 324 125
30 327 103
30 332 191
30 370 24
30 395 153
31 4 41
31 7 158
31 20 3
31 42 24
31 44 9
31 45 181
31 47 122
31 54 150
31 74 59
31 76 50
31 81 71
31 87 188
31 101 4
31 103 61
31 109 100
31 116 123
31 135 73
31 156 14
31 160 85
31 173 101
31 177 135
31 181 106
31 182 130
31 188 19
31 195 153
31 201 59
31 205 190
31 206 111
31 223 143
31 236 130
31 238 77
31 247 51
31 248 140
31 257 75
31 262 37
31 273 153
31 281 187
31 289 187
31 291 44
31 303 102
31 320 168
31 323 147
31 324 148
31 326 59
31 343 57
31 359 125
31 363 130
31 366 169
31 378 164
31 379 6
31 384 121
31 390 135
32 1 92
32 6 187
32 14 15
32 18 45
32 19 182
32 21 128
32 23 156
32 31 53
32 34 9
32 52 186
32 53 49
32 54 179
32 58 38
32 60 186
32 63 21
32 67 66
32 77 101
32 79 192
32 81 46
32 112 95
32 118 183
32 122 151
32 148 60
32 159 151
32 171 75
32 182 122
32 184 123
32 215 192
32 221 177
32 222 115
32 225 109
32 229 78
32 240 137
32 246 126
32 258 88
32 291 122
32 308 27
32 310 5
32 328 164
32 333 90
32 339 27
32 349 168
32 352 109
32 354 6
32 360 181
32 368 93
32 370 23
32 384 127
32 390 3
32 392 83
32 394 119
33 2 177
33 3 165
33 9 47
33 13 161
33 15 108
33 19 90
33 30 159
33 34 8
33 39 82
33 44 25
33 46 94
33 49 69
33 52 182
33 58 136
33 59 194
33 78 176
33 88 146
33 102 75
33 126 6
33 141 129
33 150 72
33 156 127
33 159 56
33 173 149
33 174 39
33 199 90
33 209 37
33 212 44
33 215 58
33 217 72
33 218 66
33 222 166
33 245 76
33 249 150
33 255 145
33 289 173
33 316 173
33 317 188
33 319 136
33 320 5
33 335 110
33 339 172
33 346 194
33 351 184
33 354 96
33 359 50
33 360 187
33 365 1
33 391 48
33 392 105
33 393 148
34 2 139
34 7 19
34 15 150
34 24 187
34 34 180
34 36 164
34 39 92
34 56 100
34 71 73
34 75 100
34 78 28
34 91 57
34 93 183
34 103 22
34 111 186
34 112 118
34 117 111
34 121 108
34 125 153
34 132 48
34 138 80
34 148 159
34 165 87
34 173 153
34 183 62
34 191 189
34 192 166
34 195 108
34 196 146
34 198 199
34 199 137
34 202 76
34 217 120
34 228 82
34 244 113
34 246 61
34 294 175
34 300 10
34 301 90
34 307 43
34 320 9
34 321 40
34 325 5
34 327 126
34 328 192
34 335 116
34 338 48
34 349 190
34 358 103
34 361 138
34 363 94
34 365 177
34 375 126
34 376 162
34 382 20
34 385 82
34 391 44
34 392 85
34 398 169
35 13 129
35 23 58
35 26 112
35 30 161
35 32 160
35 35 52
35 36 87
35 37 111
35 42 18
35 56 193
35 62 49
35 74 60
35 75 166
35 80 127
35 82 163
35 89 84
35 93 45
35 119 2
35 124 99
35 125 195
35 128 89
35 130 161
35 138 146
35 143 188
35 146 129
35 150 86
35 155 178
35 158 148
35 167 97
35 186 197
35 192 119
35 197 140
35 199 130
35 201 73
35 204 73
35 215 176
35 229 176
35 234 166
35 239 50
35 241 182
35 249 194
35 257 32
35 266 133
35 300 69
35 307 198
35 308 138
35 311 183
35 318 67
35 325 169
35 331 173
35 333 165
35 375 80
35 379 178
36 0 71
36 2 153
36 9 37
36 27 39
36 33 34
36 34 179
36 35 161
36 38 152
36 48 159
36 70 92
36 75 127
36 81 24
36 84 37
36 93 144
36 94 162
36 97 172
36 100 162
36 121 61
36 123 175
36 142 85
36 145 183
36 164 153
36 165 164
36 169 56
36 186 21
36 190 63
36 192 113
36 211 1
36 217 104
36 218 3
36 229 188
36 240 104
36 242 184
36 243 123
36 264 166
36 274 16
36 280 184
36 281 12
36 300 137
36 303 117
36 306 110
36 345 164
36 350 138
36 356 191
36 357 80
36 369 190
36 390 6
36 399 108
37 7 199
37 11 89
37 21 48
37 40 42
37 53 131
37 58 164
37 59 13
37 67 53
37 71 37
37 87 156
37 96 156
37 99 52
37 100 74
37 103 28
37 116 42
37 124 76
37 125 167
37 133 172
37 138 130
37 141 197
37 150 119
37 164 191
37 178 60
37 180 166
37 194 57
37 201 165
37 214 150
37 215 23
37 216 51
37 217 36
37 226 196
37 231 109
37 234 163
37 237 99
37 248 4
37 249 165
37 260 170
37 263 7
37 265 32
37 272 173
37 281 111
37 298 179
37 321 91
37 325 97
37 335 69
37 344 139
37 354 24
37 358 15
37 389 54
38 8 153
38 10 107
38 20 191
38 26 123
38 34 40
38 43 25
38 50 8
38 67 100
38 77 107
38 78 200
38 79 165
38 85 70
38 86 120
38 90 108
38 96 86
38 130 186
38 138 126
38 153 120
38 154 9
38 160 61
38 165 188
38 182 175
38 183 13
38 187 37
38 199 71
38 206 193
38 207 13
38 209 119
38 215 71
38 234 176
38 239 199
38 247 198
38 251 182
38 255 171
38 257 37
38 276 20
38 277 180
38 286 151
38 325 98
38 339 83
38 350 34
38 353 150
38 367 99
38 374 104
38 380 176
38 381 164
38 386 63
38 390 64
38 398 117
38 399 30
39 8 116
39 11 166
39 31 72
39 35 14
39 37 78
39 47 187
39 55 180
39 57 44
39 71 108
39 83 182
39 111 23
39 122 70
39 123 67
39 129 48
39 150 11
39 154 124
39 213 91
39 216 109
39 229 102
39 230 38
39 234 27
39 247 102
39 249 138
39 256 44
39 265 188
39 269 42
39 270 165
39 274 41
39 284 97
39 293 91
39 299 137
39 303 97
39 317 196
39 318 182
39 319 95
39 333 161
39 344 94
39 349 174
39 373 22
39 378 118
39 384 111
39 388 77
39 399 114
40 1 128
40 3 1
40 11 154
40 14 138
40 25 188
40 29 53
40 31 196
40 34 80
40 43 51
40 61 82
40 62 118
40 87 64
40 88 72
40 93 155
40 103 97
40 115 75
40 122 29
40 126 44
40 128 87
40 135 107
40 140 136
40 147 47
40 148 186
40 151 125
40 155 195
40 159 68
40 166 9
40 167 27
40 174 93
40 181 140
40 188 35
40 189 124
40 200 49
40 205 43
40 208 92
40 210 102
40 216 8
40 231 164
40 232 142
40 253 150
40 255 59
40 266 97
40 267 178
40 272 174
40 275 107
40 279 59
40 286 140
40 301 199
40 333 82
40 334 163
40 353 23
40 359 71
40 382 1
40 386 71
40 396 121
41 0 2
41 2 179
41 9 190
41 14 135
41 22 197
41 28 48
41 48 165
41 49 168
41 52 141
41 58 164
41 65 153
41 66 19
41 68 141
41 69 126
41 71 124
41 85 24
41 103 193
41 112 195
41 122 24
41 129 75
41 133 101
41 148 33
41 150 122
41 165 73
41 175 107
41 184 156
41 188 133
41 191 26
41 194 27
41 195 124
41 213 82
41 221 18
41 233 130
41 236 25
41 255 58
41 261 62
41 265 26
41 273 182
41 275 82
41 279 156
41 290 193
41 302 132
41 317 97
41 331 71
41 348 53
41 361 193
41 374 2
41 375 197
41 379 59
41 382 156
41 383 86
41 384 13
41 399 160
42 8 79
42 13 135
42 18 173
42 22 156
42 45 116
42 64 42
42 75 181
42 87 93
42 103 44
42 105 118
42 111 198
42 132 195
42 133 117
42 150 166
42 154 50
42 161 127
42 168 189
42 176 83
42 182 67
42 187 143
42 200 168
42 204 18
42 208 25
42 210 192
42 216 197
42 220 172
42 221 81
42 230 50
42 241 71
42 242 141
42 243 91
42 260 38
42 284 106
42 288 200
42 289 198
42 294 133
42 297 46
42 309 135
42 310 82
42 314 105
42 316 140
42 333 71
42 339 80
42 341 115
42 353 18
42 359 158
42 372 26
42 381 27
43 9 135
43 11 177
43 12 167
43 41 159
43 56 110
43 62 23
43 68 102
43 78 140
43 114 103
43 120 89
43 128 67
43 131 186
43 134 117
43 135 51
43 138 5
43 141 92
43 143 81
43 144 80
43 145 91
43 147 55
43 149 20
43 163 193
43 165 162
43 173 151
43 189 184
43 202 5
43 206 161
43 208 82
43 221 126
43 226 63
43 230 166
43 248 44
43 261 44
43 274 112
43 275 168
43 278 35
43 290 53
43 291 156
43 292 127
43 299 164
43 307 103
43 313 36
43 318 52
43 324 11
43 334 116
43 346 83
43 354 150
43 359 77
43 360 109
43 363 182
43 377 86
43 379 154
43 390 143
44 10 17
44 13 11
44 29 81
44 31 178
44 33 101
44 36 92
44 50 117
44 54 30
44 59 191
44 71 105
44 95 120
44 97 129
44 104 57
44 113 42
44 125 144
44 139 167
44 152 29
44 172 77
44 177 137
44 178 190
44 179 142
44 186 61
44 188 147
44 202 147
44 204 94
44 215 89
44 258 59
44 260 103
44 263 64
44 269 145
44 286 178
44 287 148
44 293 183
44 325 169
44 337 5
44 343 36
44 356 199
44 357 184
44 358 81
44 360 158
44 361 189
44 381 143
44 394 53
44 397 113
45 7 88
45 31 36
45 32 76
45 38 46
45 39 143
45 44 115
45 45 51
45 53 199
45 79 124
45 80 47
45 85 55
45 103 172
45 113 92
45 115 186
45 127 43
45 133 168
45 137 193
45 140 3
45 142 69
45 144 76
45 153 24
45 162 174
45 170 43
45 171 81
45 193 111
45 196 20
45 202 78
45 206 181
45 223 151
45 228 12
45 246 129
45 270 36
45 287 164
45 291 30
45 303 155
45 311 45
45 331 166
45 343 173
45 353 72
45 354 13
45 355 46
45 366 115
45 384 76
45 385 7
46 5 54
46 6 36
46 10 8
46 18 44
46 21 70
46 29 60
46 33 31
46 46 58
46 50 136
46 69 194
46 90 173
46 98 108
46 102 85
46 111 34
46 117 65
46 119 93
46 129 144
46 133 124
46 148 134
46 164 89
46 167 75
46 168 32
46 175 173
46 188 129
46 190 54
46 194 70
46 195 50
