400 40000
4 304 141
4 305 23
4 306 103
4 308 9
4 313 177
4 321 166
4 326 30
4 331 198
4 336 61
4 341 13
4 343 26
4 344 66
4 345 154
4 351 80
4 352 37
4 353 169
4 358 20
4 361 117
4 367 108
4 375 103
4 378 120
4 389 46
4 391 149
4 392 151
4 393 184
4 395 113
4 397 118
4 399 191
5 0 170
5 1 159
5 2 31
5 3 88
5 7 9
5 11 150
5 13 119
5 14 57
5 40 102
5 45 83
5 48 14
5 51 172
5 53 118
5 54 148
5 59 175
5 61 182
5 69 30
5 72 188
5 73 111
5 74 21
5 83 13
5 84 48
5 85 22
5 87 27
5 100 97
5 102 98
5 105 157
5 107 52
5 108 195
5 109 161
5 120 143
5 121 161
5 122 1
5 123 175
5 125 157
5 128 88
5 135 22
5 137 83
5 138 151
5 141 100
5 142 116
5 146 15
5 149 141
5 150 20
5 154 184
5 157 190
5 166 60
5 173 148
5 178 31
5 180 17
5 189 161
5 190 70
5 194 96
5 195 7
5 201 86
5 205 77
5 206 13
5 209 62
5 212 162
5 222 136
5 225 101
5 228 131
5 229 96
5 230 61
5 233 114
5 235 181
5 236 12
5 243 106
5 245 163
5 246 107
5 247 166
5 249 148
5 252 139
5 255 161
5 257 158
5 260 71
5 264 72
5 268 28
5 272 118
5 275 22
5 280 110
5 292 8
5 293 101
5 294 115
5 295 69
5 304 195
5 305 103
5 308 41
5 319 31
5 320 189
5 321 198
5 325 177
5 326 68
5 328 200
5 329 117
5 341 2
5 348 28
5 371 17
5 380 23
5 389 153
5 393 157
5 396 147
6 2 110
6 5 95
6 9 129
6 13 61
6 29 153
6 31 74
6 32 185
6 39 181
6 41 87
6 43 123
6 46 88
6 48 135
6 49 117
6 55 27
6 56 196
6 60 40
6 64 45
6 73 195
6 74 140
6 78 146
6 90 187
6 91 106
6 93 69
6 94 172
6 100 32
6 101 114
6 102 39
6 103 3
6 106 52
6 109 154
6 110 110
6 111 57
6 115 118
6 124 171
6 125 77
6 126 57
6 131 49
6 147 69
6 150 18
6 152 96
6 155 107
6 160 76
6 163 41
6 164 28
6 173 67
6 178 127
6 180 42
6 183 96
6 184 175
6 185 172
6 189 159
6 203 120
6 207 76
6 213 30
6 214 66
6 215 110
6 217 168
6 218 8
6 219 99
6 222 7
6 224 128
6 225 117
6 230 141
6 232 15
6 235 24
6 237 69
6 239 171
6 240 104
6 243 149
6 251 69
6 255 16
6 257 2
6 261 93
6 263 36
6 268 46
6 272 29
6 274 103
6 286 146
6 288 59
6 291 64
6 296 153
6 301 135
6 306 134
6 307 95
6 308 123
6 310 197
6 312 86
6 319 61
6 331 96
6 341 109
6 346 166
6 347 128
6 348 22
6 350 164
6 355 74
6 359 124
6 364 194
6 367 177
6 371 183
6 378 159
6 389 145
7 3 104
7 5 59
7 11 195
7 22 173
7 24 200
7 25 190
7 29 2
7 31 33
7 33 130
7 37 38
7 38 24
7 48 129
7 60 102
7 70 32
7 78 126
7 84 25
7 88 99
7 91 165
7 93 154
7 94 54
7 95 40
7 102 110
7 104 131
7 105 29
7 116 44
7 119 185
7 121 107
7 126 150
7 128 96
7 139 25
7 142 187
7 147 181
7 160 109
7 171 126
7 175 118
7 178 47
7 181 75
7 188 25
7 194 37
7 196 63
7 197 59
7 204 75
7 208 190
7 219 199
7 228 72
7 232 2
7 237 95
7 245 24
7 247 92
7 252 117
7 255 180
7 260 126
7 262 102
7 265 141
7 266 132
7 273 180
7 278 28
7 280 42
7 283 100
7 291 124
7 293 196
7 296 67
7 297 58
7 298 171
7 302 49
7 308 96
7 311 135
7 312 57
7 313 12
7 314 105
7 315 178
7 321 44
7 325 145
7 326 199
7 329 16
7 332 149
7 336 64
7 342 163
7 343 86
7 345 133
7 350 65
7 353 81
7 354 149
7 360 97
7 370 49
7 372 162
7 376 159
7 378 29
7 379 71
7 383 40
7 388 165
7 392 78
7 395 98
7 396 26
8 0 48
8 2 90
8 8 32
8 11 82
8 12 18
8 13 67
8 18 183
8 27 172
8 32 52
8 37 85
8 38 110
8 49 148
8 50 6
8 52 129
8 54 178
8 62 188
8 64 101
8 68 14
8 69 63
8 71 110
8 72 53
8 76 39
8 78 11
8 79 150
8 86 43
8 89 21
8 99 99
8 100 27
8 110 95
8 114 155
8 116 28
8 118 199
8 122 111
8 132 186
8 148 140
8 155 195
8 160 92
8 162 5
8 167 18
8 171 33
8 184 23
8 189 93
8 191 157
8 192 153
8 194 188
8 196 150
8 197 29
8 207 121
8 211 70
8 216 19
8 217 111
8 218 24
8 226 195
8 229 38
8 231 147
8 232 143
8 233 141
8 237 134
8 245 18
8 255 153
8 258 162
8 260 98
8 261 174
8 265 77
8 269 78
8 271 168
8 287 178
8 295 32
8 300 11
8 301 19
8 309 98
8 310 110
8 311 31
8 319 52
8 320 37
8 323 125
8 324 1
8 328 26
8 331 87
8 332 92
8 343 134
8 344 90
8 351 24
8 365 135
8 371 24
8 375 48
8 388 140
8 393 64
8 394 134
8 395 114
8 397 179
9 5 109
9 7 49
9 9 167
9 10 104
9 14 95
9 25 1
9 26 143
9 33 60
9 36 88
9 38 3
9 41 81
9 43 110
9 46 159
9 55 199
9 63 22
9 67 67
9 73 160
9 77 27
9 80 96
9 85 191
9 89 8
9 98 150
9 102 11
9 103 52
9 107 168
9 112 94
9 114 187
9 121 136
9 128 112
9 132 199
9 133 141
9 147 21
9 149 168
9 153 171
9 160 137
9 162 20
9 165 66
9 167 57
9 175 44
9 179 40
9 186 34
9 187 144
9 188 197
9 190 78
9 193 5
9 194 56
9 195 185
9 196 29
9 198 153
9 199 138
9 203 13
9 206 131
9 208 159
9 212 166
9 213 97
9 217 22
9 220 177
9 222 124
9 226 52
9 238 163
9 248 200
9 252 107
9 258 170
9 260 178
9 263 122
9 265 53
9 267 125
9 272 132
9 273 140
9 274 113
9 283 198
9 287 52
9 288 116
9 289 76
9 292 157
9 293 141
9 296 163
9 299 135
9 302 128
9 306 39
9 312 89
9 326 34
9 329 30
9 333 121
9 334 46
9 339 107
9 344 58
9 348 156
9 351 76
9 352 47
9 353 28
9 355 59
9 357 73
9 358 178
9 363 39
9 367 146
9 371 73
9 374 22
9 386 189
9 392 107
10 5 197
10 8 101
10 9 37
10 10 85
10 14 69
10 16 49
10 20 160
10 22 144
10 25 179
10 29 93
10 31 161
10 35 10
10 42 115
10 47 200
10 53 31
10 54 66
10 55 103
10 57 168
10 64 62
10 65 142
10 67 61
10 71 98
10 74 100
10 75 83
10 76 161
10 79 39
10 80 46
10 81 115
10 86 172
10 87 22
10 89 119
10 95 2
10 99 93
10 100 113
10 129 151
10 131 100
10 132 9
10 134 172
10 135 120
10 139 59
10 149 48
10 150 145
10 155 180
10 157 168
10 159 97
10 162 161
10 163 193
10 170 26
10 172 55
10 174 137
10 176 172
10 178 51
10 185 194
10 186 86
10 188 191
10 189 24
10 191 110
10 193 134
10 196 65
10 198 23
10 205 171
10 206 32
10 207 100
10 208 40
10 226 109
10 231 103
10 235 132
10 237 3
10 242 80
10 247 32
10 253 196
10 254 154
10 256 183
10 260 26
10 282 76
10 285 158
10 287 127
10 290 21
10 292 132
10 301 163
10 302 87
10 305 25
10 308 86
10 314 127
10 316 112
10 318 133
10 319 116
10 323 137
10 324 200
10 326 40
10 327 176
10 336 99
10 343 117
10 345 188
10 347 47
10 351 120
10 353 161
10 364 36
10 368 50
10 374 47
10 375 186
10 384 55
10 397 49
11 1 127
11 2 45
11 5 55
11 10 158
11 17 98
11 22 6
11 28 151
11 30 198
11 33 136
11 34 120
11 36 188
11 38 48
11 41 9
11 47 30
11 49 45
11 53 177
11 65 138
11 71 54
11 75 57
11 76 119
11 87 13
11 91 70
11 97 106
11 103 33
11 111 58
11 113 189
11 115 117
11 116 151
11 119 130
11 123 57
11 124 194
11 138 115
11 143 93
11 149 12
11 156 121
11 158 159
11 167 132
11 178 135
11 180 16
11 182 107
11 183 157
11 190 162
11 197 129
11 205 50
11 206 146
11 209 51
11 216 35
11 218 136
11 229 1
11 231 198
11 240 36
11 242 41
11 243 39
11 252 155
11 257 70
11 259 104
11 261 101
11 262 47
11 270 73
11 274 157
11 276 131
11 278 69
11 281 136
11 290 168
11 291 137
11 292 109
11 294 171
11 296 105
11 301 148
11 310 137
11 320 102
11 323 189
11 325 103
11 332 143
11 340 52
11 349 115
11 350 66
11 354 8
11 359 197
11 373 88
11 376 161
11 378 24
11 380 162
11 381 128
11 384 100
11 385 142
11 388 6
11 390 64
11 391 102
11 392 124
11 396 135
12 5 168
12 15 107
12 17 166
12 19 115
12 20 130
12 21 145
12 32 129
12 38 124
12 42 132
12 44 81
12 45 152
12 47 189
12 51 78
12 52 29
12 58 72
12 59 175
12 60 83
12 67 119
12 71 186
12 77 3
12 78 179
12 80 196
12 82 128
12 83 131
12 89 96
12 103 161
12 109 179
12 110 20
12 113 18
12 115 195
12 117 19
12 119 73
12 120 157
12 125 122
12 131 113
12 132 139
12 137 32
12 138 132
12 141 165
12 147 162
12 157 40
12 162 96
12 163 30
12 164 60
12 165 186
12 169 6
12 170 146
12 171 49
12 174 57
12 176 198
12 178 57
12 181 167
12 182 65
12 187 101
12 189 12
12 194 35
12 211 41
12 212 159
12 221 13
12 222 66
12 225 81
12 226 181
12 227 96
12 236 172
12 239 12
12 246 9
12 250 137
12 252 128
12 265 68
12 266 16
12 275 173
12 277 62
12 278 108
12 281 77
12 283 163
12 288 198
12 291 151
12 294 70
12 303 78
12 304 47
12 308 179
12 310 142
12 314 97
12 317 99
12 319 118
12 322 94
12 323 166
12 325 89
12 326 112
12 335 9
12 337 125
12 341 60
12 349 188
12 351 108
12 354 22
12 356 130
12 365 141
12 367 167
12 373 175
12 385 117
12 394 121
12 396 39
13 0 88
13 2 77
13 3 14
13 5 196
13 6 2
13 11 49
13 14 198
13 20 108
13 24 59
13 25 161
13 31 32
13 40 95
13 41 185
13 43 100
13 44 152
13 47 101
13 56 131
13 58 104
13 60 86
13 61 37
13 65 56
13 66 140
13 68 54
13 69 169
13 73 187
13 78 96
13 87 171
13 90 181
13 100 188
13 104 164
13 106 168
13 107 144
13 112 172
13 127 194
13 134 199
13 136 184
13 141 188
13 144 116
13 146 156
13 147 22
13 148 66
13 150 74
13 151 176
13 153 47
13 158 58
13 161 61
13 162 199
13 169 196
13 170 76
13 175 31
13 179 147
13 185 134
13 188 146
13 192 130
13 194 7
13 196 123
13 198 162
13 199 59
13 200 174
13 201 67
13 204 33
13 211 90
13 212 19
13 217 114
13 220 106
13 232 86
13 233 110
13 244 38
13 246 105
13 249 159
13 251 170
13 254 136
13 262 160
13 264 99
13 265 129
13 267 114
13 269 20
13 270 139
13 271 16
13 272 192
13 281 70
13 282 88
13 288 100
13 291 116
13 297 188
13 301 113
13 305 43
13 308 75
13 310 69
13 312 58
13 319 197
13 323 56
13 324 28
13 329 43
13 331 183
13 332 107
13 335 65
13 342 6
13 347 148
13 348 58
13 349 43
13 351 114
13 352 118
13 356 105
13 358 11
13 359 85
13 360 162
13 362 163
13 363 185
13 364 63
13 369 195
13 377 106
13 382 78
13 386 57
13 391 22
13 392 24
14 4 28
14 6 85
14 8 116
14 21 123
14 23 197
14 25 110
14 28 99
14 38 121
14 44 126
14 52 54
14 53 109
14 54 77
14 55 18
14 64 185
14 73 63
14 79 108
14 80 161
14 81 130
14 92 53
14 104 128
14 105 122
14 111 111
14 115 164
14 121 23
14 126 75
14 129 119
14 131 30
14 132 103
14 133 178
14 135 85
14 152 51
14 161 171
14 162 122
14 164 92
14 165 149
14 169 189
14 170 141
14 176 163
14 181 165
14 192 150
14 193 49
14 196 73
14 200 193
14 204 9
14 205 104
14 206 145
14 207 137
14 208 51
14 212 39
14 223 25
14 224 192
14 227 140
14 228 129
14 229 75
14 233 154
14 235 199
14 237 135
14 242 17
14 245 80
14 256 159
14 259 90
14 262 26
14 276 113
14 282 47
14 284 175
14 293 77
14 295 86
14 296 74
14 298 82
14 301 68
14 302 133
14 304 87
14 305 106
14 308 113
14 309 200
14 315 165
14 321 80
14 331 149
14 332 42
14 337 171
14 339 2
14 342 156
14 344 115
14 347 60
14 351 48
14 352 144
14 353 15
14 354 102
14 357 83
14 359 176
14 363 59
14 368 32
14 372 146
14 378 52
14 380 69
14 398 146
15 2 160
15 3 120
15 5 46
15 9 181
15 11 81
15 12 138
15 22 110
15 26 190
15 27 1
15 29 106
15 32 59
15 33 156
15 36 196
15 41 187
15 53 124
15 57 115
15 58 165
15 59 91
15 71 87
15 77 32
15 83 101
15 84 135
15 89 180
15 91 56
15 95 110
15 101 63
15 104 91
15 107 161
15 117 177
15 119 104
15 127 67
15 130 131
15 136 131
15 137 36
15 138 72
15 143 104
15 145 129
15 146 97
15 150 72
15 157 104
15 158 92
15 159 186
15 162 5
15 163 50
15 165 92
15 167 89
15 170 119
15 172 110
15 176 83
15 178 88
15 179 135
15 182 39
15 186 43
15 189 148
15 192 44
15 206 125
15 211 198
15 213 3
15 215 83
15 216 84
15 221 20
15 226 56
15 231 110
15 233 151
15 238 100
15 244 101
15 245 139
15 246 17
15 252 172
15 255 39
15 265 77
15 266 10
15 275 36
15 276 55
15 279 23
15 289 49
15 291 196
15 292 79
15 293 61
15 294 116
15 297 149
15 304 134
15 306 60
15 307 93
15 314 184
15 333 32
15 337 157
15 341 123
15 358 125
15 360 191
15 365 91
15 368 41
15 369 163
15 371 100
15 374 173
15 379 82
15 380 154
15 385 188
15 386 92
15 390 52
15 395 21
15 397 70
16 0 158
16 8 3
16 10 72
16 13 123
16 16 135
16 18 63
16 23 196
16 35 104
16 40 44
16 47 15
16 52 106
16 54 174
16 58 121
16 59 42
16 61 108
16 66 106
16 69 110
16 76 80
16 77 187
16 80 117
16 83 61
16 85 95
16 88 164
16 98 84
16 105 96
16 108 48
16 109 48
16 112 43
16 113 17
16 116 39
16 122 196
16 127 182
16 130 170
16 134 62
16 136 85
16 145 25
16 146 41
16 151 147
16 152 53
16 155 128
16 166 1
16 168 72
16 174 197
16 177 168
16 179 66
16 193 58
16 195 70
16 196 26
16 199 169
16 200 170
16 214 21
16 217 180
16 221 67
16 223 145
16 227 93
16 230 173
16 233 170
16 240 46
16 242 118
16 246 118
16 250 109
16 254 105
16 256 51
16 260 77
16 263 57
16 264 65
16 266 98
16 267 152
16 270 130
16 271 187
16 273 145
16 278 11
16 280 1
16 281 148
16 282 105
16 286 61
16 290 141
16 299 97
16 303 109
16 308 76
16 312 52
16 326 155
16 329 197
16 331 175
16 343 198
16 344 47
16 356 88
16 358 77
16 360 75
16 365 60
16 368 131
16 372 92
16 378 95
16 383 132
16 392 138
16 394 56
17 3 109
17 8 169
17 10 141
17 15 112
17 16 130
17 17 158
17 18 194
17 19 173
17 22 65
17 25 113
17 27 14
17 29 31
17 31 129
17 40 124
17 43 174
17 51 185
17 57 120
17 58 173
17 62 41
17 65 148
17 67 167
17 70 163
17 74 16
17 77 142
17 82 153
17 85 79
17 102 167
17 104 136
17 114 30
17 117 111
17 118 59
17 119 5
17 121 159
17 130 35
17 134 173
17 138 147
17 141 196
17 143 164
17 146 198
17 148 5
17 155 25
17 157 159
17 158 154
17 167 77
17 168 170
17 169 40
17 181 161
17 198 148
17 200 87
17 205 59
17 214 39
17 215 69
17 216 13
17 220 61
17 223 120
17 226 3
17 230 64
17 231 32
17 237 153
17 244 9
17 245 34
17 248 136
17 249 116
17 254 132
17 259 49
17 267 158
17 269 156
17 276 137
17 277 180
17 278 37
17 279 31
17 286 6
17 290 10
17 296 108
17 300 168
17 302 197
17 303 127
17 304 88
17 317 178
17 318 14
17 320 185
17 323 9
17 325 136
17 326 35
17 328 92
17 329 121
17 335 167
17 337 126
17 347 87
17 350 64
17 352 183
17 361 109
17 362 188
17 368 191
17 369 138
17 372 196
17 374 155
17 376 140
17 383 89
17 385 182
17 388 175
17 397 157
18 2 163
18 4 108
18 5 181
18 7 151
18 12 165
18 13 90
18 18 49
18 21 169
18 23 11
18 27 43
18 30 8
18 42 3
18 43 130
18 44 41
18 46 75
18 54 39
18 61 116
18 63 8
18 64 107
18 65 147
18 70 167
18 78 67
18 83 165
18 91 138
18 93 129
18 100 188
18 110 156
18 113 67
18 116 86
18 123 76
18 132 117
18 133 124
18 134 67
18 135 169
18 140 139
18 144 1
18 145 52
18 149 23
18 152 103
18 154 45
18 156 167
18 158 129
18 159 198
18 167 120
18 172 137
18 182 54
18 187 12
18 195 13
18 199 100
18 201 126
18 204 91
18 205 103
18 211 193
18 212 8
18 222 117
18 224 91
18 227 101
18 233 83
18 243 49
18 246 125
18 255 90
18 256 115
18 265 91
18 266 50
18 267 183
18 273 38
18 275 88
18 277 66
18 278 17
18 288 36
18 300 143
18 302 149
18 306 100
18 313 157
18 314 195
18 315 84
18 318 142
18 320 59
18 327 45
18 335 124
18 337 173
18 340 68
18 341 136
18 344 184
18 347 57
18 349 29
18 350 184
18 357 188
18 364 60
18 367 177
18 368 92
18 369 158
18 371 14
18 381 4
18 390 180
18 399 105
19 1 187
19 5 96
19 8 180
19 13 110
19 19 160
19 20 168
19 21 186
19 28 70
19 30 168
19 32 196
19 33 49
19 38 40
19 40 171
19 41 141
19 44 100
19 49 55
19 54 44
19 57 115
19 58 104
19 61 126
19 65 60
19 67 51
19 78 191
19 79 39
19 85 2
19 87 62
19 92 17
19 95 88
19 98 54
19 101 96
19 103 198
19 104 200
19 105 35
19 118 20
19 121 172
19 123 127
19 125 85
19 126 36
19 128 58
19 137 53
19 139 179
19 144 162
19 145 167
19 149 178
19 150 43
19 154 26
19 156 127
19 162 142
19 163 16
19 169 178
19 178 154
19 179 146
19 182 184
19 185 27
19 192 37
19 194 177
19 195 197
19 206 128
19 209 27
19 222 21
19 226 173
19 228 43
19 230 131
19 233 9
19 234 103
19 241 7
19 242 191
19 243 171
19 246 15
19 247 116
19 248 58
19 258 43
19 260 138
19 262 93
19 264 154
19 265 129
19 267 143
19 272 95
19 274 194
19 280 197
19 298 20
19 304 131
19 305 50
19 306 77
19 308 102
19 311 68
19 317 86
19 318 65
19 322 178
19 329 182
19 335 75
19 337 23
19 340 112
19 347 171
19 356 96
19 357 19
19 360 14
19 361 96
19 362 166
19 364 38
19 365 161
19 379 124
19 389 21
19 391 63
19 393 28
19 397 56
20 7 190
20 10 35
20 14 85
20 15 113
20 16 77
20 17 41
20 22 72
20 24 55
20 36 39
20 38 199
20 39 150
20 45 61
20 51 161
20 53 163
20 55 88
20 66 154
20 67 173
20 73 154
20 82 152
20 85 117
20 87 118
20 93 136
20 95 160
20 96 45
20 98 115
20 99 40
20 104 83
20 106 76
20 108 128
20 109 80
20 110 3
20 113 81
20 115 110
20 118 193
20 128 193
20 129 33
20 131 85
20 132 112
20 135 54
20 136 115
20 138 195
20 148 161
20 150 166
20 154 121
20 156 198
20 159 168
20 160 154
20 164 21
20 168 27
20 172 112
20 175 44
20 177 90
20 179 84
20 180 93
20 185 11
20 190 76
20 192 118
20 196 3
20 210 52
20 211 65
20 214 66
20 222 21
20 243 17
20 245 62
20 246 167
20 247 149
20 248 92
20 250 98
20 252 151
20 254 92
20 255 178
20 257 77
20 264 6
20 268 10
20 272 59
20 278 18
20 281 176
20 283 165
20 284 37
20 293 157
20 302 180
20 307 35
20 309 192
20 312 127
20 318 45
20 320 79
20 322 42
20 324 143
20 327 161
20 332 177
20 336 80
20 337 77
20 338 165
20 339 17
20 342 70
20 343 142
20 346 173
20 356 19
20 360 87
20 361 125
20 362 91
20 363 141
20 364 129
20 368 104
20 371 74
20 372 177
20 376 126
20 378 21
20 389 190
20 396 26
20 398 91
21 4 56
21 12 75
21 15 149
21 16 178
21 23 90
21 36 45
21 45 137
21 51 194
21 53 157
21 68 151
21 70 180
21 72 62
21 73 134
21 74 189
21 97 15
21 108 21
21 109 148
21 112 177
21 118 198
21 119 195
21 122 46
21 125 75
21 126 176
21 128 105
21 129 97
21 130 196
21 131 192
21 135 43
21 142 191
21 143 39
21 154 50
21 160 131
21 166 29
21 170 111
21 177 41
21 178 110
21 181 141
21 183 5
21 185 140
21 188 50
21 193 162
21 205 20
21 208 30
21 213 104
21 221 154
21 222 178
21 224 21
21 231 18
21 233 90
21 239 135
21 241 98
21 244 146
21 246 12
21 252 135
21 254 154
21 256 30
21 259 107
21 260 106
21 262 178
21 263 95
21 270 134
21 271 53
21 281 72
21 283 125
21 284 143
21 285 15
21 291 133
21 303 198
21 304 68
21 310 49
21 311 141
21 312 153
21 327 94
21 329 107
21 337 71
21 341 126
21 352 42
21 353 78
21 356 184
21 357 116
21 362 140
21 365 24
21 367 22
21 368 164
21 369 176
21 370 112
21 371 32
21 373 183
21 379 28
21 381 23
21 384 20
21 387 48
21 394 15
21 395 98
21 397 89
21 399 60
22 2 134
22 3 149
22 4 17
22 5 152
22 9 58
22 10 79
22 13 168
22 14 94
22 17 140
22 28 40
22 42 117
22 44 92
22 48 80
22 50 151
22 52 199
22 58 147
22 59 117
22 61 4
22 67 5
22 69 9
22 70 173
22 76 110
22 81 133
22 84 136
22 86 95
22 90 6
22 91 43
22 95 154
22 96 126
22 98 49
22 104 49
22 105 111
22 108 17
22 109 45
22 110 191
22 114 158
22 116 181
22 117 182
22 118 85
22 123 78
22 124 192
22 130 112
22 136 47
22 139 182
22 142 160
22 148 197
22 154 141
22 159 172
22 167 168
22 174 9
22 176 84
22 181 143
22 182 114
22 184 144
22 188 68
22 191 35
22 192 81
22 194 82
22 203 54
22 204 84
22 212 34
22 217 15
22 222 2
22 230 88
22 232 189
22 245 18
22 255 131
22 260 119
22 274 135
22 278 14
22 279 136
22 281 138
22 284 138
22 290 4
22 291 200
22 294 38
22 298 123
22 301 118
22 304 109
22 308 199
22 309 126
22 313 169
22 321 134
22 327 139
22 328 177
22 330 49
22 332 52
22 337 57
22 345 128
22 346 52
22 348 173
22 351 151
22 352 166
22 353 179
22 354 36
22 355 79
22 357 100
22 363 179
22 366 37
22 367 116
22 370 62
22 375 108
22 377 55
22 379 81
22 384 114
22 394 57
23 0 149
23 6 63
23 13 94
23 15 159
23 22 148
23 23 47
23 28 14
23 31 61
23 34 184
23 37 128
23 40 109
23 43 82
23 52 102
23 59 16
23 63 187
23 72 168
