200 10000
4 154 39
4 156 11
4 158 44
4 161 117
4 163 43
4 167 108
4 177 72
4 178 112
4 183 160
4 188 127
4 191 122
4 194 185
4 195 77
4 197 2
4 199 182
5 0 20
5 2 31
5 14 80
5 25 156
5 27 130
5 33 139
5 38 193
5 40 130
5 42 116
5 46 95
5 51 66
5 54 40
5 60 71
5 67 75
5 72 118
5 76 161
5 83 13
5 88 106
5 96 65
5 109 74
5 112 47
5 119 31
5 121 198
5 122 8
5 123 67
5 131 148
5 132 182
5 133 200
5 141 2
5 145 170
5 147 124
5 148 58
5 149 141
5 164 102
5 172 78
5 180 32
5 182 165
5 186 178
5 187 90
5 190 22
6 0 195
6 1 113
6 2 110
6 9 54
6 11 108
6 17 29
6 29 170
6 33 74
6 40 126
6 41 80
6 43 123
6 49 185
6 50 16
6 52 133
6 55 27
6 68 172
6 74 129
6 79 121
6 84 104
6 85 22
6 86 146
6 88 134
6 91 64
6 94 47
6 95 87
6 97 24
6 111 59
6 112 86
6 125 17
6 128 121
6 133 15
6 139 146
6 142 143
6 143 34
6 145 10
6 154 123
6 157 99
6 162 183
6 165 132
6 168 173
6 176 77
6 180 28
6 183 150
6 185 53
6 186 100
6 189 159
6 192 174
6 193 97
6 195 175
6 199 9
7 0 18
7 4 24
7 5 59
7 12 185
7 18 94
7 23 184
7 30 71
7 31 69
7 35 125
7 37 103
7 39 141
7 40 103
7 45 149
7 46 41
7 49 161
7 54 98
7 56 152
7 58 55
7 65 160
7 69 37
7 87 151
7 102 193
7 106 160
7 112 57
7 116 44
7 117 93
7 130 140
7 134 150
7 141 193
7 145 39
7 147 104
7 163 77
7 167 39
7 168 152
7 182 141
7 183 130
7 186 89
7 196 90
7 197 168
8 0 125
8 2 90
8 3 122
8 4 183
8 16 19
8 18 183
8 27 66
8 32 23
8 37 134
8 43 5
8 50 84
8 51 128
8 61 174
8 63 21
8 64 43
8 68 161
8 69 63
8 74 70
8 76 20
8 78 23
8 80 127
8 82 147
8 83 180
8 87 178
8 88 117
8 89 43
8 91 104
8 93 136
8 95 30
8 96 57
8 98 8
8 103 55
8 113 39
8 116 28
8 117 158
8 118 94
8 119 49
8 121 69
8 129 18
8 132 186
8 141 64
8 147 172
8 152 120
8 158 140
8 159 112
8 161 35
8 163 14
8 165 184
8 172 67
8 180 74
8 181 107
8 188 64
8 195 47
8 198 169
9 2 19
9 5 109
9 20 61
9 22 16
9 23 66
9 32 82
9 33 154
9 34 56
9 42 149
9 46 24
9 53 179
9 65 11
9 68 151
9 77 103
9 78 173
9 83 198
9 84 191
9 88 116
9 90 191
9 91 22
9 94 181
9 104 86
9 109 183
9 111 65
9 121 136
9 130 149
9 134 132
9 136 109
9 139 20
9 148 59
9 149 168
9 152 46
9 166 140
9 167 9
9 170 55
9 173 20
9 177 166
9 188 61
9 194 48
9 195 185
9 199 15
10 3 175
10 4 122
10 8 101
10 9 37
10 33 154
10 39 32
10 40 2
10 41 7
10 47 126
10 51 37
10 53 27
10 54 177
10 55 91
10 56 183
10 57 168
10 64 62
10 66 12
10 79 66
10 80 156
10 82 121
10 88 189
10 92 39
10 93 73
10 97 27
10 107 193
10 108 164
10 111 195
10 114 179
10 119 132
10 120 122
10 123 90
10 125 120
10 127 164
10 130 112
10 136 33
10 144 54
10 145 188
10 147 118
10 152 125
10 153 161
10 157 30
10 158 98
10 160 37
10 161 193
10 162 133
10 174 9
10 183 172
10 184 21
10 187 5
10 194 65
10 198 123
11 1 127
11 8 42
11 9 24
11 16 35
11 17 98
11 21 179
11 36 188
11 38 180
11 40 4
11 43 125
11 44 190
11 45 185
11 47 30
11 54 121
11 57 131
11 58 26
11 60 196
11 64 4
11 65 12
11 68 142
11 70 28
11 78 78
11 80 28
11 84 44
11 88 193
11 89 177
11 90 168
11 92 109
11 93 130
11 96 179
11 100 170
11 105 12
11 115 10
11 126 77
11 127 161
11 128 115
11 130 10
11 143 194
11 145 47
11 154 145
11 156 124
11 160 46
11 164 66
11 174 170
11 178 74
11 180 162
11 185 142
11 189 111
11 190 162
11 193 147
11 199 185
12 1 85
12 5 168
12 11 136
12 22 15
12 30 99
12 38 167
12 50 83
12 52 128
12 53 162
12 55 50
12 68 68
12 69 93
12 73 119
12 78 179
12 79 58
12 82 68
12 91 151
12 93 6
12 94 70
12 102 106
12 103 20
12 109 66
12 110 161
12 115 195
12 116 111
12 117 164
12 119 195
12 125 89
12 131 187
12 134 20
12 139 92
12 144 101
12 148 140
12 156 31
12 157 40
12 159 47
12 161 39
12 167 192
12 168 63
12 171 33
12 176 123
12 185 117
12 188 171
12 191 13
12 192 41
12 194 121
13 0 88
13 3 14
13 4 103
13 11 90
13 13 44
13 14 157
13 18 173
13 21 137
13 23 102
13 31 96
13 45 138
13 56 131
13 57 31
13 60 144
13 61 37
13 62 116
13 63 34
13 65 6
13 67 103
13 68 54
13 69 153
13 70 139
13 74 99
13 81 123
13 83 30
13 85 64
13 90 75
13 94 72
13 101 113
13 109 29
13 112 172
13 113 164
13 118 85
13 128 3
13 129 130
13 131 183
13 134 124
13 135 65
13 141 188
13 149 115
13 152 80
13 158 58
13 159 122
13 160 184
13 165 59
13 166 50
13 170 76
13 176 62
13 180 104
13 184 56
13 188 199
13 198 162
14 3 111
14 4 28
14 7 137
14 8 111
14 14 23
14 16 17
14 19 136
14 23 25
14 24 192
14 32 152
14 33 130
14 37 162
14 44 133
14 46 21
14 49 3
14 62 26
14 64 14
14 71 61
14 74 30
14 77 6
14 85 9
14 86 8
14 88 7
14 90 89
14 105 9
14 108 154
14 112 37
14 113 6
14 116 19
14 124 129
14 126 114
14 128 105
14 131 166
14 140 186
14 152 144
14 163 9
14 167 121
14 168 171
14 181 185
14 188 193
14 190 200
14 197 89
15 9 181
15 15 115
15 21 20
15 22 17
15 24 141
15 29 113
15 31 190
15 33 156
15 34 161
15 47 56
15 51 107
15 55 39
15 56 134
15 59 96
15 65 133
15 68 5
15 69 114
15 72 40
15 78 82
15 80 89
15 91 56
15 93 109
15 94 29
15 97 22
15 101 78
15 104 34
15 105 80
15 108 61
15 109 61
15 117 90
15 127 45
15 131 100
15 138 72
15 140 171
15 142 37
15 145 129
15 146 133
15 150 153
15 152 51
15 153 76
15 154 87
15 157 104
15 158 40
15 159 186
15 162 176
15 163 6
15 167 27
15 169 163
15 173 25
15 178 108
15 179 96
15 181 110
15 183 156
15 185 188
15 189 148
15 195 118
15 196 188
15 197 186
15 198 86
16 0 158
16 2 85
16 3 44
16 4 140
16 6 116
16 10 191
16 19 62
16 21 196
16 23 151
16 26 7
16 27 93
16 28 109
16 35 104
16 41 22
16 43 142
16 44 69
16 47 166
16 56 6
16 57 28
16 58 121
16 65 11
16 72 137
16 73 145
16 76 80
16 85 7
16 86 61
16 92 173
16 93 138
16 94 102
16 95 18
16 100 124
16 103 127
16 107 173
16 108 34
16 110 35
16 115 40
16 119 83
16 120 86
16 124 153
16 131 33
16 134 122
16 139 121
16 141 135
16 145 152
16 147 16
16 149 97
16 152 74
16 153 11
16 156 88
16 157 81
16 158 99
16 165 60
16 167 12
16 173 66
16 176 172
16 184 169
16 192 168
16 194 56
16 195 94
16 196 101
17 5 85
17 10 76
17 11 71
17 14 111
17 15 112
17 17 21
17 28 174
17 30 23
17 35 78
17 37 165
17 39 194
17 43 187
17 53 190
17 59 73
17 63 145
17 67 167
17 69 192
17 70 145
17 73 174
17 76 83
17 81 163
17 83 178
17 88 122
17 90 10
17 91 176
17 94 78
17 103 36
17 104 114
17 108 97
17 117 15
17 121 152
17 125 136
17 140 107
17 141 200
17 142 139
17 156 69
17 158 17
17 160 9
17 163 70
17 165 90
17 166 105
17 169 15
17 175 111
17 177 170
17 179 106
17 183 112
17 184 116
17 187 117
17 195 181
17 196 140
18 4 132
18 7 52
18 12 54
18 13 90
18 14 193
18 15 46
18 21 48
18 24 159
18 30 125
18 32 5
18 33 184
18 34 27
18 36 118
18 37 32
18 40 60
18 48 18
18 52 139
18 63 178
18 64 175
18 65 147
18 69 183
18 78 198
18 80 104
18 84 184
18 88 200
18 90 153
18 92 166
18 93 34
18 99 48
18 100 115
18 102 149
18 103 131
18 108 44
18 109 190
18 111 32
18 113 157
18 114 127
18 116 96
18 122 172
18 123 76
18 126 42
18 132 189
18 140 139
18 141 136
18 144 93
18 147 53
18 152 55
18 153 54
18 154 5
18 155 160
18 158 129
18 161 155
18 168 92
18 169 33
18 180 183
18 182 111
18 183 102
18 187 76
18 190 19
18 193 29
18 195 13
18 199 105
19 6 111
19 9 27
19 13 110
19 14 171
19 19 157
19 22 21
19 24 51
19 26 173
19 30 20
19 34 14
19 35 123
19 38 8
19 41 143
19 47 116
19 49 161
19 56 103
19 57 109
19 62 93
19 65 105
19 83 51
19 86 153
19 107 99
19 109 130
19 111 156
19 114 132
19 117 147
19 123 128
19 129 182
19 132 118
19 134 183
19 135 19
19 136 23
19 137 53
19 140 165
19 159 25
19 161 22
19 166 98
19 167 22
19 169 178
19 182 193
20 2 40
20 9 49
20 13 103
20 14 85
20 29 22
20 30 32
20 32 137
20 35 30
20 36 153
20 46 167
20 47 54
20 50 65
20 51 161
20 52 184
20 54 13
20 57 136
20 58 55
20 60 133
20 64 173
20 66 154
20 72 97
20 76 147
20 78 18
20 80 186
20 85 52
20 87 148
20 96 74
20 100 42
20 102 129
20 110 163
20 114 63
20 118 49
20 119 141
20 130 122
20 132 112
20 135 98
20 146 173
20 147 73
20 154 121
20 157 30
20 160 154
20 164 114
20 166 98
20 169 142
20 173 164
20 175 44
20 181 52
20 185 26
20 186 174
20 197 149
20 198 91
21 1 40
21 4 56
21 10 63
21 12 75
21 16 160
21 23 40
21 24 127
21 27 103
21 32 30
21 34 179
21 41 149
21 45 69
21 49 41
21 60 106
21 66 51
21 71 53
21 72 22
21 74 109
21 78 147
21 80 97
21 81 149
21 83 83
21 84 20
21 90 3
21 91 133
21 94 192
21 98 15
21 100 107
21 102 19
21 108 21
21 110 148
21 118 156
21 122 101
21 125 75
21 127 179
21 129 28
21 131 192
21 134 152
21 136 181
21 137 71
21 141 47
21 143 155
21 144 38
21 149 139
21 161 98
21 163 124
21 167 19
21 171 21
21 173 74
21 179 25
21 181 89
22 1 39
22 3 149
22 8 69
22 9 153
22 12 34
22 19 42
22 20 110
22 22 183
22 28 61
22 30 88
22 32 33
22 35 93
22 39 42
22 45 18
22 47 135
22 65 11
22 70 173
22 80 182
22 81 133
22 82 182
22 84 136
22 87 108
22 91 72
22 92 69
22 96 144
22 97 198
22 106 1
22 114 88
22 116 186
22 117 61
22 121 7
22 122 34
22 128 159
22 130 142
22 135 112
22 141 54
22 142 86
22 154 140
22 157 163
22 158 18
22 161 23
22 162 137
22 163 76
22 165 117
22 169 125
22 171 135
22 182 180
22 186 111
22 189 26
22 191 150
22 195 197
23 1 198
23 3 51
23 7 120
23 11 77
23 12 4
23 16 192
23 22 148
23 23 158
23 29 117
23 33 166
23 34 184
23 46 109
23 58 22
23 64 200
23 69 119
23 70 84
23 76 110
23 83 154
23 84 148
23 86 194
23 87 15
23 89 167
23 90 47
23 92 45
23 93 51
23 99 43
23 107 53
23 109 35
23 111 134
23 112 29
23 116 157
23 120 92
23 124 192
23 133 87
23 134 4
23 136 44
23 140 107
23 145 145
23 146 136
23 149 79
23 158 140
23 168 181
23 173 156
23 176 143
23 179 2
23 188 110
24 6 150
24 7 44
24 10 1
24 14 5
24 16 22
24 21 53
24 30 169
24 32 113
24 36 32
24 37 30
24 40 121
24 45 186
24 46 117
24 49 60
24 54 170
24 57 199
24 60 13
24 65 54
24 70 151
24 71 30
24 77 49
24 80 52
24 82 122
24 84 157
24 85 6
24 88 196
24 94 122
24 98 48
24 101 16
24 105 171
24 108 32
24 110 126
24 114 35
24 120 159
24 135 156
24 136 9
24 140 8
24 141 149
24 144 5
24 148 187
24 151 198
24 160 60
24 167 151
24 168 3
24 186 114
24 192 125
24 194 50
24 195 152
25 6 49
25 7 106
25 12 29
25 14 97
25 16 137
25 34 170
25 41 157
25 43 58
25 45 80
25 49 51
25 53 115
25 55 168
25 56 200
25 62 170
25 68 111
25 80 153
25 82 151
25 84 96
25 85 36
25 86 72
25 93 133
25 100 10
25 104 31
25 108 143
25 110 77
25 114 196
25 129 98
25 130 200
25 144 107
25 145 50
25 162 198
25 170 124
25 178 129
25 181 77
25 182 165
25 185 47
25 187 54
25 196 51
26 0 84
26 7 133
26 11 56
26 15 167
26 16 34
26 21 7
26 22 190
26 24 167
26 25 174
26 34 102
26 35 86
26 44 33
26 47 173
26 57 63
26 60 25
26 63 160
26 70 117
26 77 56
26 81 25
26 90 198
26 94 136
26 96 76
26 99 84
26 104 67
26 108 53
26 111 161
26 115 194
26 124 121
26 128 24
26 134 102
26 139 10
26 141 164
26 143 180
26 144 11
26 145 190
26 150 197
26 151 55
26 153 189
26 157 36
26 160 118
26 161 47
26 162 116
26 167 180
26 173 141
26 174 111
26 181 190
26 183 155
26 187 154
26 191 18
26 197 155
26 199 155
27 6 139
27 9 154
27 12 18
27 14 25
27 15 120
27 17 85
27 19 142
27 20 97
27 25 18
27 27 3
27 29 138
27 33 89
27 36 30
27 37 126
27 38 151
27 43 90
27 45 19
27 47 172
27 54 46
27 55 144
27 64 99
27 67 185
27 68 95
27 73 145
27 75 168
27 83 80
27 90 57
27 92 92
27 97 28
27 99 153
27 100 83
27 101 67
27 106 118
27 112 94
27 113 179
27 127 26
27 131 20
27 132 173
27 133 15
27 142 23
27 144 141
27 160 31
27 161 191
27 163 123
27 165 142
27 171 196
27 177 112
27 182 129
27 184 2
27 189 54
27 194 187
28 1 43
28 7 69
28 16 5
28 17 196
28 22 51
28 23 102
28 30 64
28 34 4
28 37 132
28 39 99
28 45 138
28 46 30
28 49 172
28 50 91
28 54 20
28 55 195
28 57 29
28 60 84
28 72 108
28 73 41
28 74 151
28 77 56
28 78 175
28 81 77
28 87 103
28 91 178
28 93 117
28 98 165
28 103 199
28 106 51
28 110 46
28 111 168
28 113 107
28 120 136
28 125 153
28 127 139
28 130 198
28 132 26
28 134 65
28 142 18
28 147 76
28 150 73
28 153 84
28 155 11
28 163 38
28 165 154
28 169 84
28 181 23
28 183 86
28 184 20
28 187 37
28 189 50
28 190 131
29 0 197
29 2 142
29 3 147
29 7 100
29 11 112
29 13 197
29 15 53
29 16 120
29 26 2
29 36 39
29 49 106
29 55 93
29 58 55
29 59 43
29 60 138
29 69 167
29 74 50
29 76 138
29 80 47
29 83 160
29 96 138
29 98 13
29 100 108
29 104 130
29 105 126
29 110 145
29 118 66
29 124 186
29 131 42
29 140 166
29 142 105
29 145 120
29 146 1
29 150 16
29 154 139
29 165 149
29 166 157
29 172 69
29 188 96
29 190 107
29 191 183
29 192 25
29 194 194
29 197 68
29 198 152
30 2 28
30 9 35
30 32 172
30 35 94
30 36 62
30 41 149
30 42 174
30 43 110
30 46 99
30 47 132
30 49 195
30 50 184
30 52 111
30 59 143
30 60 182
30 66 58
30 74 105
30 75 155
30 78 96
30 80 15
30 90 16
30 91 179
30 101 98
30 103 177
30 116 179
30 122 53
30 124 181
30 126 28
30 127 103
30 132 139
30 134 68
30 138 46
30 142 21
30 144 116
30 145 50
30 147 169
30 150 125
30 159 156
30 160 32
30 161 128
30 162 197
30 164 5
30 167 175
30 170 47
30 171 77
30 192 152
30 197 50
30 199 144
31 1 59
31 6 17
31 7 158
31 9 2
31 10 129
31 13 78
31 17 97
31 29 5
31 34 195
31 40 119
31 47 122
31 48 54
31 52 111
31 57 174
31 60 1
31 66 196
31 67 124
31 68 99
31 70 95
31 77 44
31 78 90
31 82 165
31 87 70
31 93 141
31 94 54
31 97 32
31 98 138
31 100 16
31 103 26
31 107 150
31 113 144
31 124 147
31 125 51
31 132 119
31 137 137
31 138 14
31 143 52
31 152 1
31 157 35
31 160 85
31 162 90
31 163 165
31 173 101
31 184 141
31 188 161
31 190 135
31 195 104
32 1 173
32 5 119
32 11 187
32 13 134
32 18 45
32 19 182
32 20 115
32 27 121
32 28 140
32 31 53
32 33 118
32 34 122
32 35 39
32 44 90
32 46 126
32 49 121
32 51 157
32 52 186
32 58 88
32 62 183
32 66 23
32 70 8
32 72 21
32 76 52
32 77 105
32 79 109
32 80 198
32 81 180
32 82 5
32 83 52
32 88 161
32 90 25
32 106 104
32 109 76
32 111 30
32 113 57
32 114 40
32 118 85
32 119 17
32 137 114
32 138 96
32 139 27
32 141 153
32 148 29
32 152 22
32 154 6
32 157 162
32 159 151
32 160 39
32 164 199
32 166 184
32 169 27
32 171 15
32 174 86
32 176 107
32 180 36
32 181 192
32 184 129
32 185 163
32 189 84
32 190 3
32 191 26
32 195 30
32 199 123
33 2 177
33 8 13
33 11 162
33 16 64
33 17 72
33 18 66
33 22 90
33 24 38
33 26 91
33 35 98
33 39 57
33 45 195
33 46 94
33 50 128
33 51 190
33 52 123
33 58 136
33 67 3
33 77 187
33 80 23
33 93 6
33 95 198
33 96 31
33 102 75
33 114 176
33 122 188
33 124 116
33 131 49
33 136 167
33 137 66
33 143 174
33 144 70
33 145 126
33 146 87
33 147 45
33 154 61
33 159 50
33 173 142
33 175 24
33 177 25
33 182 7
33 183 29
33 187 43
33 189 99
33 192 102
33 193 75
33 197 125
33 198 182
34 3 188
34 7 19
34 15 93
34 19 10
34 25 57
34 26 3
34 27 170
34 30 116
34 33 60
34 38 127
34 39 175
34 40 151
34 41 124
34 43 76
34 44 146
34 46 118
34 51 118
34 54 34
34 55 115
34 58 49
34 65 187
34 68 181
34 69 156
34 77 31
34 82 23
34 87 66
34 88 150
34 98 184
34 100 10
34 102 170
34 105 116
34 107 40
34 111 46
34 112 118
34 118 93
34 120 150
34 143 70
34 146 184
34 150 174
34 158 103
34 159 137
34 160 148
34 165 177
34 168 153
34 170 71
34 173 44
34 174 40
34 176 183
34 179 65
34 188 19
34 193 26
34 198 185
35 13 129
35 15 56
35 23 58
35 24 178
35 29 61
35 32 111
35 42 156
35 48 12
35 49 34
35 51 19
35 52 139
35 55 65
35 61 78
35 64 111
35 65 53
35 68 168
35 72 166
35 75 74
35 80 51
35 81 105
35 83 89
35 102 85
35 106 69
35 111 99
35 114 110
35 118 101
35 120 189
35 125 60
35 126 39
35 130 161
35 131 173
35 133 129
35 134 174
35 137 64
35 142 18
35 153 183
35 158 170
35 162 30
35 169 197
35 172 136
35 173 102
35 180 117
35 184 110
35 186 197
35 195 64
35 197 140
35 199 130
36 0 87
36 3 150
36 9 37
36 15 78
36 17 104
36 18 3
36 21 21
36 24 50
36 34 179
36 39 19
36 40 104
36 46 200
36 51 96
36 55 182
36 58 124
36 60 185
36 73 93
36 74 169
36 75 140
36 76 58
36 77 104
36 78 58
36 81 24
36 83 13
36 84 37
36 86 94
36 91 118
36 97 52
36 99 152
36 100 137
36 103 158
36 108 119
36 112 187
36 117 192
36 119 47
36 122 198
36 123 3
36 132 39
36 137 199
36 143 43
36 145 164
36 146 149
36 150 138
36 157 159
36 158 187
36 167 170
36 168 155
36 171 122
36 182 154
36 187 84
36 188 44
36 189 17
36 190 88
36 192 74
36 194 85
36 199 41
37 1 165
37 4 106
37 6 15
37 11 43
37 17 111
37 18 197
37 21 48
37 26 196
37 27 24
37 32 44
37 33 1
37 37 99
37 50 32
37 53 131
37 54 40
37 67 45
37 73 175
37 74 117
37 75 36
37 76 107
37 77 9
37 78 4
37 79 180
37 81 20
37 83 92
37 97 143
37 100 74
37 108 41
37 109 109
37 110 94
37 112 109
37 113 60
37 114 116
37 117 53
37 121 2
37 125 167
37 127 108
37 129 75
37 133 128
37 134 60
37 139 14
37 141 66
37 143 30
37 144 139
37 147 43
37 149 9
37 165 40
37 168 78
37 169 136
37 170 152
37 180 21
37 181 44
37 182 137
37 192 152
37 199 48
38 6 193
38 8 101
38 9 119
38 10 93
38 14 82
38 15 2
38 34 40
38 39 200
38 40 61
38 41 175
38 43 42
38 46 196
38 48 9
38 50 4
38 51 182
38 56 170
38 59 21
38 67 30
38 68 155
38 69 17
38 77 200
38 79 165
38 81 4
38 84 32
38 87 71
38 88 176
38 91 90
38 94 176
38 96 7
38 102 52
38 105 24
38 106 84
38 108 110
38 110 4
38 112 2
38 113 168
38 120 104
38 133 119
38 135 62
38 136 159
38 142 33
38 144 1
38 146 53
38 148 184
38 150 183
38 153 150
38 154 125
38 157 110
38 162 84
38 171 40
38 174 148
38 177 10
38 179 61
38 181 133
38 185 167
38 187 60
38 190 64
38 198 18
39 4 164
39 6 179
39 7 195
39 8 116
39 10 39
39 14 127
39 23 118
39 32 193
39 36 134
39 42 65
39 43 7
39 47 102
39 49 18
39 50 127
39 51 148
39 57 154
39 58 169
39 62 100
39 65 2
39 70 165
39 74 79
39 77 102
39 81 26
39 84 97
39 87 107
39 88 54
39 89 68
39 91 195
39 105 160
39 108 69
39 110 9
39 112 153
39 116 38
39 119 95
39 122 46
39 123 67
39 126 91
39 128 117
39 129 90
39 130 165
39 131 138
39 150 97
39 154 124
39 155 75
39 171 178
39 173 100
39 176 168
39 178 125
39 179 132
39 180 38
39 188 77
39 198 154
39 199 114
40 0 173
40 4 3
40 8 165
40 11 154
40 12 13
40 16 8
40 20 57
40 25 188
40 26 42
40 27 42
40 28 119
40 29 53
40 30 16
40 31 164
40 32 142
40 41 157
40 43 51
40 47 198
40 50 190
40 72 174
40 74 29
40 77 18
40 87 64
40 89 21
40 99 48
40 101 199
40 113 127
40 115 118
40 119 77
40 124 91
40 125 132
40 126 44
40 133 58
40 135 107
40 136 116
40 140 100
40 146 87
40 148 106
40 151 47
40 152 7
40 154 112
40 166 177
40 169 68
40 172 9
40 173 156
40 180 40
40 195 48
40 197 32
40 199 2
41 0 59
41 6 15
41 14 177
41 17 80
41 19 47
41 22 197
41 26 189
41 28 91
41 30 185
41 33 49
41 36 34
41 47 109
41 49 168
41 52 141
41 55 58
41 64 100
41 65 26
41 68 182
41 70 60
41 72 36
41 80 82
41 88 189
41 91 176
41 92 167
41 98 4
41 103 3
41 113 91
41 116 88
41 118 123
41 119 40
41 128 11
41 131 29
41 133 101
41 135 178
41 138 98
41 150 91
41 155 61
41 157 82
41 159 66
41 173 174
41 178 127
41 181 163
41 185 22
41 186 195
41 192 131
41 194 98
41 196 176
42 0 168
42 8 25
42 21 15
42 22 156
42 23 23
42 27 98
42 29 23
42 37 18
42 39 90
42 46 185
42 51 93
42 60 66
42 62 30
42 81 24
42 87 61
42 94 133
42 95 192
42 99 48
42 101 26
42 104 81
42 105 118
42 109 135
42 114 105
42 115 113
42 118 67
42 120 16
42 131 195
42 132 195
42 134 59
42 146 106
42 150 166
42 155 80
42 158 174
42 161 127
42 167 167
42 168 189
42 170 14
42 172 26
42 179 49
42 180 183
42 181 27
42 188 60
42 189 101
42 190 144
43 2 5
43 8 72
43 9 151
43 11 77
43 12 167
43 13 61
43 22 137
43 25 25
43 29 148
43 30 166
43 40 187
43 41 159
43 44 162
43 47 6
43 48 44
43 56 54
43 59 200
43 62 23
43 64 98
43 67 152
43 73 169
43 74 183
43 75 168
43 77 42
43 80 177
43 93 153
43 95 78
43 98 32
43 99 199
43 104 98
43 107 142
43 110 39
43 112 54
43 114 115
43 120 89
43 121 91
43 122 2
43 125 63
43 127 158
43 128 198
43 131 14
43 134 21
43 135 51
43 138 5
43 142 150
43 143 26
43 145 125
43 146 138
43 150 112
43 159 77
43 160 109
43 163 182
43 166 179
43 176 76
43 177 86
43 183 58
43 191 56
43 193 163
43 196 14
43 199 53
44 2 7
44 4 94
44 10 17
44 13 12
44 17 62
44 24 43
44 29 183
44 31 178
44 32 125
44 35 26
44 37 136
44 40 141
44 41 93
44 44 15
44 45 26
44 47 116
44 50 188
44 54 30
44 65 61
44 73 32
44 78 5
44 79 162
44 82 93
44 84 41
44 91 103
44 92 136
44 93 183
44 99 106
44 109 129
44 113 79
44 114 164
44 118 179
44 121 72
44 125 192
44 126 177
44 127 193
44 131 200
44 134 10
44 135 111
44 137 5
44 139 167
44 142 161
44 143 196
44 144 139
44 145 113
44 146 132
44 147 154
44 154 85
44 156 72
44 158 83
44 159 134
44 161 40
44 167 54
44 170 177
44 172 77
44 173 55
44 175 126
44 177 137
44 178 190
44 181 143
44 185 64
44 186 70
44 187 105
44 188 182
44 195 12
45 2 20
45 6 181
45 10 7
45 17 19
45 21 10
45 23 151
45 25 165
45 31 36
45 32 76
45 38 46
45 46 129
45 50 61
45 54 117
45 58 162
45 60 13
45 61 68
45 67 99
45 68 146
45 70 168
45 75 17
45 79 194
45 80 47
45 81 194
45 85 55
45 89 33
45 91 30
45 103 172
45 105 185
45 109 186
45 110 200
45 111 82
45 115 137
45 126 90
45 128 27
45 132 48
45 134 173
45 136 122
45 138 25
45 140 125
45 151 123
45 155 46
45 161 106
45 165 199
45 166 82
45 179 138
45 180 62
45 185 71
45 187 25
45 188 116
45 192 88
45 193 111
46 1 192
46 5 54
46 6 36
46 12 176
46 14 104
46 18 141
46 21 76
46 23 134
46 25 147
46 31 144
46 36 113
46 40 9
46 48 100
46 50 136
46 52 200
46 54 135
46 57 137
46 69 156
46 72 111
46 74 108
46 75 93
46 79 93
46 85 153
46 91 132
46 96 107
46 101 63
46 102 85
