200 15000
5 113 139
5 119 31
5 121 198
5 122 8
5 123 67
5 125 157
5 127 16
5 131 148
5 132 182
5 133 200
5 141 2
5 145 170
5 147 124
5 148 58
5 149 141
5 155 154
5 159 146
5 160 61
5 161 31
5 164 102
5 165 33
5 172 78
5 173 44
5 180 32
5 182 165
5 186 178
5 187 90
5 190 22
5 191 137
5 199 43
6 0 195
6 1 113
6 2 110
6 7 129
6 9 54
6 11 108
6 16 178
6 17 29
6 18 191
6 27 64
6 29 170
6 33 74
6 35 27
6 37 30
6 39 187
6 40 126
6 41 80
6 42 149
6 43 123
6 49 185
6 50 16
6 52 133
6 55 27
6 68 172
6 69 70
6 72 29
6 73 130
6 74 129
6 79 121
6 81 6
6 84 104
6 85 22
6 86 146
6 88 134
6 91 64
6 93 69
6 94 47
6 95 87
6 97 24
6 98 23
6 103 126
6 110 20
6 111 59
6 112 86
6 125 17
6 128 121
6 130 11
6 133 15
6 135 12
6 139 146
6 141 109
6 142 143
6 143 34
6 145 10
6 150 164
6 151 132
6 153 71
6 154 123
6 157 99
6 162 183
6 165 132
6 166 34
6 168 173
6 172 56
6 173 109
6 176 77
6 180 28
6 183 150
6 185 53
6 186 100
6 189 159
6 191 120
6 192 174
6 193 97
6 195 175
6 199 9
7 0 18
7 4 24
7 5 59
7 9 71
7 12 185
7 15 34
7 18 94
7 22 81
7 23 184
7 26 100
7 30 71
7 31 69
7 35 125
7 37 103
7 39 141
7 40 103
7 45 149
7 46 41
7 49 161
7 51 162
7 52 149
7 54 98
7 55 180
7 56 152
7 58 55
7 65 160
7 69 37
7 87 151
7 90 117
7 93 124
7 96 67
7 102 193
7 106 160
7 109 8
7 110 136
7 112 57
7 113 12
7 116 44
7 117 93
7 118 34
7 119 172
7 120 139
7 130 140
7 134 150
7 141 193
7 144 134
7 145 39
7 147 104
7 151 139
7 153 81
7 163 77
7 167 39
7 168 152
7 171 55
7 175 41
7 182 141
7 183 130
7 186 89
7 192 78
7 195 98
7 196 90
7 197 168
8 0 125
8 2 90
8 3 122
8 4 183
8 5 136
8 12 22
8 16 19
8 18 183
8 20 10
8 27 66
8 32 23
8 34 57
8 36 12
8 37 134
8 40 66
8 43 5
8 47 168
8 50 84
8 51 128
8 53 69
8 60 98
8 61 174
8 63 21
8 64 43
8 68 161
8 69 63
8 74 70
8 76 20
8 78 23
8 80 127
8 82 147
8 83 180
8 87 178
8 88 117
8 89 43
8 91 104
8 93 136
8 95 30
8 96 57
8 98 8
8 103 55
8 108 18
8 111 31
8 113 39
8 116 28
8 117 158
8 118 94
8 119 49
8 120 104
8 121 69
8 124 80
8 128 26
8 129 18
8 131 87
8 132 186
8 141 64
8 144 90
8 147 172
8 148 184
8 151 155
8 152 120
8 158 140
8 159 112
8 161 35
8 163 14
8 165 184
8 172 67
8 177 177
8 178 124
8 180 74
8 181 107
8 188 64
8 195 47
8 196 108
8 198 169
9 2 19
9 5 109
9 11 11
9 17 109
9 18 84
9 20 61
9 22 16
9 23 66
9 32 82
9 33 154
9 34 56
9 36 143
9 41 138
9 42 149
9 46 24
9 52 118
9 53 179
9 60 178
9 62 150
9 65 11
9 68 151
9 73 71
9 74 12
9 77 103
9 78 173
9 82 15
9 83 198
9 84 191
9 86 5
9 88 116
9 90 191
9 91 22
9 94 181
9 99 70
9 104 86
9 109 183
9 111 65
9 121 136
9 130 149
9 131 158
9 134 132
9 136 109
9 139 20
9 148 59
9 149 168
9 152 46
9 158 16
9 166 140
9 167 9
9 170 55
9 173 20
9 174 22
9 177 166
9 188 61
9 192 109
9 193 154
9 194 48
9 195 185
9 199 15
10 0 173
10 3 175
10 4 122
10 8 101
10 9 37
10 16 13
10 18 67
10 21 86
10 30 133
10 31 35
10 32 109
10 33 154
10 35 10
10 39 32
10 40 2
10 41 7
10 44 184
10 47 126
10 50 19
10 51 37
10 53 27
10 54 177
10 55 91
10 56 183
10 57 168
10 64 62
10 65 142
10 66 12
10 69 19
10 78 26
10 79 66
10 80 156
10 82 121
10 86 13
10 87 127
10 88 189
10 92 39
10 93 73
10 97 27
10 101 149
10 102 43
10 105 25
10 107 193
10 108 164
10 109 20
10 110 66
10 111 195
10 113 13
10 114 179
10 117 197
10 119 132
10 120 122
10 121 186
10 123 90
10 125 120
10 127 164
10 130 112
10 136 33
10 144 54
10 145 188
10 147 118
10 152 125
10 153 161
10 157 30
10 158 98
10 159 95
10 160 37
10 161 193
10 162 133
10 174 9
10 181 79
10 183 172
10 184 21
10 185 194
10 187 5
10 194 65
10 197 54
10 198 123
11 1 127
11 8 42
11 9 24
11 13 182
11 16 35
11 17 98
11 21 179
11 28 82
11 30 198
11 36 188
11 38 180
11 40 4
11 42 41
11 43 125
11 44 190
11 45 185
11 47 30
11 54 121
11 57 131
11 58 26
11 60 196
11 64 4
11 65 12
11 68 142
11 70 28
11 78 78
11 80 28
11 84 44
11 88 193
11 89 177
11 90 168
11 91 137
11 92 109
11 93 130
11 96 179
11 100 170
11 104 60
11 105 12
11 110 125
11 111 172
11 112 148
11 115 10
11 117 150
11 120 102
11 124 194
11 125 181
11 126 77
11 127 161
11 128 115
11 130 10
11 132 127
11 138 64
11 142 121
11 143 194
11 145 47
11 149 184
11 154 145
11 156 124
11 160 46
11 164 66
11 165 31
11 171 37
11 174 170
11 178 74
11 180 162
11 185 142
11 189 111
11 190 162
11 191 43
11 193 147
11 198 54
11 199 185
12 1 85
12 5 168
12 6 33
12 7 37
12 10 152
12 11 136
12 18 150
12 22 15
12 30 99
12 36 63
12 38 167
12 44 14
12 47 189
12 50 83
12 52 128
12 53 162
12 55 50
12 59 39
12 60 124
12 66 16
12 67 45
12 68 68
12 69 93
12 73 119
12 75 99
12 78 179
12 79 58
12 82 68
12 85 135
12 88 198
12 89 96
12 91 151
12 93 6
12 94 70
12 96 101
12 102 106
12 103 20
12 109 66
12 110 161
12 115 195
12 116 111
12 117 164
12 119 195
12 120 182
12 124 153
12 125 89
12 126 113
12 127 185
12 128 196
12 131 187
12 134 20
12 137 29
12 138 177
12 139 92
12 140 51
12 144 101
12 145 138
12 148 140
12 152 115
12 156 31
12 157 40
12 159 47
12 161 39
12 163 30
12 167 192
12 168 63
12 171 33
12 172 91
12 176 123
12 181 167
12 185 117
12 187 129
12 188 171
12 191 13
12 192 41
12 194 121
12 196 39
13 0 88
13 3 14
13 4 103
13 6 152
13 7 76
13 11 90
13 13 44
13 14 157
13 18 173
13 20 106
13 21 137
13 23 102
13 25 65
13 26 33
13 31 96
13 39 111
13 44 152
13 45 138
13 54 69
13 56 131
13 57 31
13 58 188
13 60 144
13 61 37
13 62 116
13 63 34
13 65 6
13 66 107
13 67 103
13 68 54
13 69 153
13 70 139
13 74 99
13 81 123
13 83 30
13 85 64
13 89 113
13 90 75
13 94 72
13 97 184
13 100 81
13 101 113
13 106 200
13 108 17
13 109 29
13 110 73
13 112 172
13 113 164
13 118 85
13 128 3
13 129 130
13 131 183
13 134 124
13 135 65
13 141 188
13 144 190
13 147 169
13 148 66
13 149 115
13 150 47
13 152 80
13 158 58
13 159 122
13 160 184
13 163 152
13 164 63
13 165 59
13 166 50
13 169 196
13 170 76
13 175 192
13 176 62
13 180 104
13 184 56
13 188 199
13 191 175
13 198 162
13 199 59
14 3 111
14 4 28
14 7 137
14 8 111
14 14 23
14 16 17
14 19 136
14 23 25
14 24 192
14 32 152
14 33 130
14 37 162
14 44 133
14 46 21
14 47 159
14 49 3
14 62 26
14 64 14
14 66 37
14 68 127
14 71 61
14 72 190
14 74 30
14 76 2
14 77 6
14 80 161
14 81 136
14 85 9
14 86 8
14 87 80
14 88 7
14 89 4
14 90 89
14 91 103
14 98 82
14 100 21
14 104 128
14 105 9
14 108 154
14 112 37
14 113 6
14 116 19
14 119 96
14 121 190
14 124 129
14 126 114
14 128 105
14 131 166
14 132 42
14 140 186
14 149 25
14 152 144
14 157 115
14 161 91
14 163 9
14 165 149
14 166 23
14 167 121
14 168 171
14 181 185
14 187 180
14 188 193
14 190 200
14 191 99
14 197 89
15 0 152
15 2 84
15 6 125
15 9 181
15 13 130
15 15 115
15 21 20
15 22 17
15 23 42
15 24 141
15 26 56
15 28 167
15 29 113
15 31 190
15 32 6
15 33 156
15 34 161
15 35 159
15 42 170
15 47 56
15 51 107
15 54 88
15 55 39
15 56 134
15 58 165
15 59 96
15 60 115
15 62 191
15 65 133
15 67 44
15 68 5
15 69 114
15 72 40
15 73 80
15 75 36
15 78 82
15 80 89
15 91 56
15 93 109
15 94 29
15 96 131
15 97 22
15 99 33
15 101 78
15 104 34
15 105 80
15 107 109
15 108 61
15 109 61
15 116 117
15 117 90
15 120 111
15 125 50
15 126 59
15 127 45
15 129 8
15 130 164
15 131 100
15 133 32
15 135 177
15 136 131
15 138 72
15 140 171
15 142 37
15 145 129
15 146 133
15 147 188
15 150 153
15 152 51
15 153 76
15 154 87
15 157 104
15 158 40
15 159 186
15 162 176
15 163 6
15 165 59
15 166 131
15 167 27
15 169 163
15 173 25
15 177 129
15 178 108
15 179 96
15 181 110
15 183 156
15 184 41
15 185 188
15 186 66
15 189 148
15 192 39
15 195 118
15 196 188
15 197 186
15 198 86
16 0 158
16 2 85
16 3 44
16 4 140
16 6 116
16 9 197
16 10 191
16 12 15
16 19 62
16 21 196
16 23 151
16 26 7
16 27 93
16 28 109
16 35 104
16 40 44
16 41 22
16 42 96
16 43 142
16 44 69
16 47 166
16 50 109
16 56 6
16 57 28
16 58 121
16 65 11
16 67 172
16 70 49
16 72 137
16 73 145
16 75 132
16 76 80
16 82 105
16 84 50
16 85 7
16 86 61
16 92 173
16 93 138
16 94 102
16 95 18
16 100 124
16 103 127
16 107 173
16 108 34
16 110 35
16 112 43
16 115 40
16 117 131
16 119 83
16 120 86
16 123 189
16 124 153
16 127 182
16 131 33
16 134 122
16 136 9
16 139 121
16 140 194
16 141 135
16 145 152
16 147 16
16 149 97
16 150 27
16 152 74
16 153 11
16 155 193
16 156 88
16 157 81
16 158 99
16 165 60
16 166 93
16 167 12
16 173 66
16 176 172
16 180 38
16 184 169
16 190 79
16 192 168
16 193 174
16 194 56
16 195 94
16 196 101
16 198 150
17 1 142
17 4 101
17 5 85
17 6 186
17 10 76
17 11 71
17 14 111
17 15 112
17 17 21
17 20 80
17 24 109
17 28 174
17 29 31
17 30 23
17 31 32
17 35 78
17 37 165
17 39 194
17 40 179
17 43 187
17 47 155
17 48 41
17 53 190
17 57 120
17 59 73
17 63 145
17 67 167
17 68 107
17 69 192
17 70 145
17 73 174
17 74 46
17 76 83
17 77 180
17 79 31
17 81 163
17 82 39
17 83 178
17 85 79
17 88 122
17 90 10
17 91 176
17 92 48
17 94 78
17 98 102
17 99 162
17 103 36
17 104 114
17 108 97
17 111 189
17 112 40
17 117 15
17 121 152
17 123 9
17 125 136
17 136 70
17 140 107
17 141 200
17 142 139
17 150 64
17 151 64
17 153 88
17 156 69
17 158 17
17 160 9
17 162 188
17 163 70
17 165 90
17 166 105
17 169 15
17 175 111
17 177 170
17 179 106
17 180 161
17 183 112
17 184 116
17 185 180
17 186 185
17 187 117
17 193 89
17 195 181
17 196 140
17 197 172
17 198 148
18 4 132
18 7 52
18 12 54
18 13 90
18 14 193
18 15 46
18 17 194
18 21 48
18 22 117
18 24 159
18 25 3
18 30 125
18 32 5
18 33 184
18 34 27
18 36 118
18 37 32
18 40 60
18 41 121
18 43 199
18 46 63
18 48 18
18 51 19
18 52 139
18 63 178
18 64 175
18 65 147
18 66 12
18 69 183
18 77 179
18 78 198
18 80 104
18 84 184
18 87 81
18 88 200
18 90 153
18 92 166
18 93 34
18 99 48
18 100 115
18 102 149
18 103 131
18 106 191
18 107 49
18 108 44
18 109 190
18 111 32
18 113 157
18 114 127
18 115 84
18 116 96
18 122 172
18 123 76
18 124 111
18 126 42
18 131 172
18 132 189
18 133 124
18 135 53
18 140 139
18 141 136
18 144 93
18 145 52
18 147 53
18 152 55
18 153 54
18 154 5
18 155 160
18 158 129
18 159 121
18 161 155
18 166 63
18 167 120
18 168 92
18 169 33
18 175 99
18 176 157
18 180 183
18 181 174
18 182 111
18 183 102
18 187 76
18 190 19
18 193 29
18 194 77
18 195 13
18 199 105
19 0 9
19 1 187
19 6 111
19 9 27
19 11 50
19 13 110
19 14 171
19 19 157
19 20 168
19 22 21
19 24 51
19 26 173
19 30 20
19 33 49
19 34 14
19 35 123
19 38 8
19 40 80
19 41 143
19 47 116
19 49 161
19 56 103
19 57 109
19 60 138
19 62 93
19 65 105
19 68 77
19 76 66
19 83 51
19 86 153
19 95 150
19 105 67
19 107 99
19 109 130
19 111 156
19 113 114
19 114 132
19 115 140
19 117 147
19 120 2
19 122 161
19 123 128
19 124 191
19 127 157
19 129 182
19 132 118
19 133 149
19 134 183
19 135 19
19 136 23
19 137 53
19 140 165
19 143 13
19 145 165
19 154 65
19 157 174
19 159 25
19 160 14
19 161 22
19 163 80
19 166 98
19 167 22
19 169 178
19 176 1
19 182 193
19 189 67
19 190 56
19 195 197
20 2 40
20 9 49
20 13 103
20 14 85
20 16 78
20 26 59
20 28 155
20 29 22
20 30 32
20 32 137
20 34 158
20 35 30
20 36 153
20 46 167
20 47 54
20 48 4
20 50 65
20 51 161
20 52 184
20 54 13
20 57 136
20 58 55
20 59 149
20 60 133
20 61 103
20 64 173
20 66 154
20 72 97
20 76 147
20 78 18
20 80 186
20 85 52
20 87 148
20 89 126
20 94 170
20 96 74
20 98 115
20 100 42
20 102 129
20 106 76
20 109 106
20 110 163
20 114 63
20 115 110
20 118 49
20 119 141
20 121 166
20 127 155
20 130 122
20 132 112
20 135 98
20 144 180
20 146 173
20 147 73
20 152 111
20 154 121
20 157 30
20 160 154
20 163 141
20 164 114
20 166 98
20 168 25
20 169 142
20 171 158
20 173 164
20 175 44
20 177 34
20 179 110
20 181 52
20 185 26
20 186 174
20 189 190
20 193 55
20 197 149
20 198 91
21 1 40
21 4 56
21 5 134
21 10 63
21 11 72
21 12 75
21 16 160
21 21 50
21 23 40
21 24 127
21 27 103
21 32 30
21 34 179
21 38 157
21 41 149
21 45 69
21 49 41
21 53 71
21 60 106
21 64 28
21 66 51
21 71 53
21 72 22
21 74 109
21 77 171
21 78 147
21 79 200
21 80 97
21 81 149
21 83 83
21 84 20
21 85 15
21 87 5
21 90 3
21 91 133
21 94 192
21 98 15
21 100 107
21 101 117
21 102 19
21 103 101
21 108 21
21 110 148
21 116 43
21 117 166
21 118 156
21 121 76
21 122 101
21 125 75
21 127 179
21 128 102
21 129 28
21 131 192
21 134 152
21 135 43
21 136 181
21 137 71
21 141 47
21 142 191
21 143 155
21 144 38
21 149 139
21 150 38
21 155 153
21 156 184
21 157 94
21 160 131
21 161 98
21 163 124
21 167 19
21 168 40
21 170 112
21 171 21
21 173 74
21 175 32
21 176 76
21 178 111
21 179 25
21 181 89
21 184 3
21 185 140
21 190 53
21 194 15
21 197 139
22 1 39
22 3 149
22 6 1
22 7 44
22 8 69
22 9 153
22 12 34
22 15 69
22 16 125
22 19 42
22 20 110
22 22 183
22 23 200
22 28 61
22 30 88
22 32 33
22 35 93
22 39 42
22 45 18
22 47 135
22 58 147
22 59 188
22 61 67
22 65 11
22 70 173
22 79 23
22 80 182
22 81 133
22 82 182
22 84 136
22 87 108
22 91 72
22 92 69
22 96 144
22 97 198
22 99 10
22 106 1
22 107 165
22 109 45
22 114 88
22 115 122
22 116 186
22 117 61
22 119 45
22 121 7
22 122 34
22 123 64
22 128 159
22 130 142
22 132 52
22 135 112
22 141 54
22 142 86
22 144 180
22 145 149
22 150 36
22 154 140
22 157 163
22 158 18
22 161 23
22 162 137
22 163 76
22 165 117
22 169 125
22 171 135
22 173 161
22 176 84
22 181 23
22 182 180
22 184 144
22 186 111
22 187 7
22 189 26
22 191 150
22 192 149
22 195 197
23 0 149
23 1 198
23 3 51
23 4 85
23 7 120
23 11 77
23 12 4
23 14 14
23 15 159
23 16 192
23 22 148
23 23 158
23 25 31
23 29 117
23 33 166
23 34 184
23 46 109
23 48 111
23 51 134
23 53 60
23 58 22
23 60 85
23 64 200
23 69 119
23 70 84
23 71 169
23 73 183
23 76 110
23 80 161
23 83 154
23 84 148
23 86 194
23 87 15
23 89 167
23 90 47
23 92 45
23 93 51
23 97 143
23 98 2
23 99 43
23 103 61
23 107 53
23 109 35
23 111 134
23 112 29
23 113 159
23 116 157
23 117 199
23 120 92
23 124 192
23 133 87
23 134 4
23 135 94
23 136 44
23 139 168
23 140 107
23 142 50
23 145 145
23 146 136
23 149 79
23 152 161
23 155 101
23 157 167
23 158 140
23 162 119
23 168 181
23 169 99
23 173 156
23 176 143
23 179 2
23 181 17
23 185 16
23 188 110
23 191 59
23 194 28
24 6 150
24 7 44
24 10 1
24 14 5
24 16 22
24 21 53
24 22 150
24 23 18
24 29 107
24 30 169
24 32 113
24 36 32
24 37 30
24 40 121
24 45 186
24 46 117
24 49 60
24 54 170
24 56 44
24 57 199
24 60 13
24 65 54
24 70 151
24 71 30
24 77 49
24 80 52
24 82 122
24 84 157
24 85 6
24 88 196
24 90 76
24 94 122
24 96 12
24 97 75
24 98 48
24 101 16
24 102 7
24 105 171
24 108 32
24 109 158
24 110 126
24 114 35
24 117 166
24 120 159
24 132 154
24 135 156
24 136 9
24 137 7
24 140 8
24 141 149
24 144 5
24 148 187
24 149 198
24 151 198
24 158 185
24 160 60
24 167 151
24 168 3
24 181 111
24 182 48
24 186 114
24 188 108
24 189 14
24 190 85
24 191 150
24 192 125
24 194 50
24 195 152
24 198 126
25 0 22
25 3 127
25 4 60
25 6 49
25 7 106
25 9 54
25 11 95
25 12 29
25 14 97
25 15 181
25 16 137
25 17 65
25 21 87
25 29 33
25 34 170
25 41 157
25 43 58
25 45 80
25 47 132
25 49 51
25 53 115
25 55 168
25 56 200
25 59 46
25 61 75
25 62 170
25 64 19
25 68 111
25 71 60
25 80 153
25 81 169
25 82 151
25 84 96
25 85 36
25 86 72
25 88 80
25 93 133
25 95 31
25 99 85
25 100 10
25 104 31
25 107 153
25 108 143
25 109 11
25 110 77
25 114 196
25 116 87
25 129 98
25 130 200
25 134 77
25 137 73
25 138 182
25 140 101
25 143 28
25 144 107
25 145 50
25 154 110
25 158 105
25 162 198
25 168 149
25 170 124
25 173 71
25 178 129
25 180 88
25 181 77
25 182 165
25 185 47
25 187 54
25 191 200
25 195 182
25 196 51
25 198 90
26 0 84
26 6 53
26 7 133
26 9 40
26 11 56
26 12 10
26 15 167
26 16 34
26 20 169
26 21 7
26 22 190
26 24 167
26 25 174
26 34 102
26 35 86
26 44 33
26 47 173
26 51 123
26 57 63
26 59 182
26 60 25
26 63 160
26 67 136
26 70 117
26 77 56
26 79 195
26 80 196
26 81 25
26 89 198
26 90 198
26 94 136
26 96 76
26 99 84
26 102 171
26 104 67
26 108 53
26 109 98
26 111 161
26 115 194
26 121 31
26 124 121
26 127 174
26 128 24
26 134 102
26 139 10
26 140 156
26 141 164
26 143 180
26 144 11
26 145 190
26 148 11
26 150 197
26 151 55
26 153 189
26 157 36
26 159 94
26 160 118
26 161 47
26 162 116
26 163 166
26 167 180
26 173 141
26 174 111
26 181 190
26 183 155
26 187 154
26 191 18
26 197 155
26 199 155
27 6 139
27 8 179
27 9 154
27 12 18
27 14 25
27 15 120
27 17 85
27 19 142
27 20 97
27 25 18
27 26 155
27 27 3
27 29 138
27 33 89
27 34 189
27 36 30
27 37 126
27 38 151
27 41 51
27 42 72
27 43 90
27 45 19
27 47 172
27 49 165
27 54 46
27 55 144
27 63 141
27 64 99
27 67 185
27 68 95
27 73 145
27 75 168
27 83 80
27 88 92
27 90 57
27 92 92
27 97 28
27 99 153
27 100 83
27 101 67
27 106 118
27 109 134
27 111 192
27 112 94
27 113 179
27 119 180
27 120 192
27 127 26
27 131 20
27 132 173
27 133 15
27 141 93
27 142 23
27 143 84
27 144 141
27 146 6
27 156 200
27 160 31
27 161 191
27 163 123
27 165 142
27 166 182
27 171 196
27 177 112
27 180 28
27 181 176
27 182 129
27 184 2
27 185 94
27 189 54
27 191 126
27 194 187
28 1 43
28 7 69
28 16 5
28 17 196
28 22 51
28 23 102
28 30 64
28 34 4
28 37 132
28 39 99
28 44 20
28 45 138
28 46 30
28 49 172
28 50 91
28 54 20
28 55 195
28 57 29
28 60 84
28 64 8
28 72 108
28 73 41
28 74 151
28 77 56
28 78 175
28 81 77
28 83 25
28 84 20
28 86 83
28 87 103
28 91 178
28 93 117
28 96 17
28 98 165
28 103 199
28 106 51
28 110 46
28 111 168
28 113 107
28 120 136
28 122 170
28 123 3
28 125 153
28 127 139
28 128 114
28 130 198
28 132 26
28 134 65
28 135 68
28 142 18
28 144 46
28 147 76
28 149 177
28 150 73
28 151 23
28 153 84
28 155 11
28 158 135
28 163 38
28 165 154
28 168 15
28 169 84
28 171 89
28 178 131
28 181 23
28 183 86
28 184 20
28 187 37
28 189 50
28 190 131
28 196 33
28 198 151
29 0 197
29 1 121
29 2 142
29 3 147
29 7 100
29 10 54
29 11 112
29 13 197
29 15 53
29 16 120
29 17 98
29 18 8
29 21 37
29 24 171
29 25 61
29 26 2
29 32 164
29 36 39
29 43 138
29 45 111
29 46 200
29 49 106
29 55 93
29 58 55
29 59 43
29 60 138
29 64 182
29 66 15
29 67 94
29 69 167
29 74 50
29 76 138
29 80 47
29 83 160
29 92 170
29 93 119
29 96 138
29 98 13
29 100 108
29 104 130
29 105 126
29 110 145
29 118 66
29 119 135
29 124 186
29 131 42
29 134 180
29 137 72
29 140 166
29 142 105
29 144 115
29 145 120
29 146 1
29 148 12
29 150 16
29 154 139
29 157 45
29 159 175
29 165 149
29 166 157
29 168 184
29 172 69
29 181 183
29 188 96
29 190 107
29 191 183
29 192 25
29 194 194
29 197 68
29 198 152
30 0 152
30 2 28
30 9 35
30 12 105
30 13 98
30 25 198
30 27 196
30 28 119
30 32 172
30 35 94
30 36 62
30 41 149
30 42 174
30 43 110
30 46 99
30 47 132
30 49 195
30 50 184
30 51 189
30 52 111
30 59 143
30 60 182
30 62 111
30 66 58
30 69 26
30 70 145
30 73 174
30 74 105
30 75 155
30 78 96
30 80 15
30 81 191
30 90 16
30 91 179
30 93 119
30 96 94
30 101 98
30 103 177
30 108 122
30 111 32
30 114 25
30 116 179
30 117 160
30 121 1
30 122 53
30 124 181
30 126 28
30 127 103
30 130 27
30 132 139
30 134 68
30 138 46
30 139 176
30 140 124
30 142 21
30 144 116
30 145 50
30 146 113
30 147 169
30 150 125
30 153 55
30 157 190
30 159 156
30 160 32
30 161 128
30 162 197
30 164 5
30 166 65
30 167 175
30 170 47
30 171 77
30 172 72
30 179 173
30 181 187
30 184 76
30 190 48
30 192 152
30 195 153
30 197 50
30 199 144
31 1 59
31 6 17
31 7 158
31 9 2
31 10 129
31 12 150
31 13 78
31 17 97
31 25 39
31 27 199
31 29 5
31 34 195
31 38 136
31 40 119
31 42 114
