600 90000
1 103 47
1 106 186
1 111 91
1 117 144
1 122 196
1 128 112
1 129 196
1 130 11
1 138 179
1 147 96
1 151 124
1 152 18
1 153 182
1 157 117
1 161 154
1 164 81
1 171 31
1 173 128
1 181 37
1 186 65
1 193 159
1 198 121
1 199 83
1 201 69
1 205 70
1 211 121
1 214 29
1 217 117
1 218 42
1 220 72
1 238 49
1 239 84
1 247 180
1 250 77
1 251 108
1 252 46
1 253 76
1 255 36
1 256 131
1 262 15
1 263 97
1 268 102
1 271 195
1 272 78
1 284 186
1 290 132
1 294 99
1 300 191
1 306 18
1 315 79
1 317 63
1 324 148
1 329 155
1 336 78
1 338 152
1 342 175
1 353 160
1 358 30
1 361 165
1 365 5
1 366 142
1 368 4
1 378 126
1 383 155
1 391 58
1 393 147
1 394 77
1 397 169
1 405 51
1 406 146
1 407 72
1 425 93
1 430 150
1 431 38
1 434 173
1 435 15
1 443 91
1 451 33
1 455 57
1 458 28
1 461 169
1 464 164
1 467 148
1 483 64
1 484 144
1 487 93
1 488 65
1 496 22
1 499 175
1 516 148
1 518 186
1 522 191
1 524 116
1 528 173
1 530 5
1 536 159
1 541 161
1 543 113
1 546 138
1 558 115
1 559 152
1 564 145
1 569 18
1 571 151
1 574 180
1 577 93
1 580 79
1 583 24
1 586 121
1 588 157
1 592 184
1 593 38
1 594 164
1 598 183
2 1 124
2 2 61
2 4 121
2 12 16
2 24 135
2 26 81
2 30 105
2 35 87
2 38 119
2 39 128
2 41 92
2 46 31
2 49 174
2 53 109
2 55 24
2 58 135
2 60 105
2 63 61
2 65 54
2 68 100
2 74 122
2 76 179
2 87 95
2 88 69
2 90 55
2 98 123
2 100 40
2 101 153
2 105 91
2 106 9
2 107 116
2 109 170
2 112 42
2 113 78
2 120 168
2 122 114
2 129 115
2 132 101
2 136 98
2 141 107
2 153 47
2 155 178
2 163 25
2 170 111
2 176 73
2 184 150
2 190 80
2 198 156
2 199 36
2 203 112
2 204 88
2 209 175
2 213 55
2 221 125
2 226 196
2 230 182
2 232 49
2 235 44
2 239 163
2 241 146
2 242 197
2 245 33
2 247 64
2 249 124
2 256 165
2 263 165
2 267 66
2 273 110
2 278 158
2 279 140
2 287 172
2 292 163
2 303 185
2 307 35
2 308 87
2 311 181
2 316 9
2 319 81
2 320 42
2 321 103
2 323 44
2 324 75
2 326 153
2 327 28
2 332 129
2 333 175
2 334 42
2 336 28
2 342 151
2 344 24
2 348 146
2 356 113
2 361 140
2 362 145
2 364 92
2 367 73
2 368 26
2 371 124
2 374 169
2 378 200
2 381 90
2 382 41
2 389 11
2 390 8
2 394 113
2 395 18
2 399 81
2 401 34
2 406 41
2 413 97
2 420 46
2 421 21
2 422 56
2 425 40
2 441 74
2 443 119
2 444 122
2 445 177
2 446 160
2 450 97
2 453 86
2 456 14
2 464 59
2 472 94
2 473 24
2 476 22
2 478 113
2 483 80
2 485 111
2 487 5
2 495 170
2 497 21
2 504 75
2 508 114
2 511 191
2 512 12
2 514 143
2 517 94
2 523 41
2 524 108
2 526 130
2 527 55
2 528 58
2 533 152
2 534 68
2 535 4
2 537 63
2 538 106
2 539 15
2 551 166
2 553 182
2 562 60
2 576 177
2 581 97
2 582 200
2 583 177
2 587 162
2 588 63
2 592 103
3 0 40
3 5 105
3 20 47
3 21 33
3 24 2
3 25 71
3 27 180
3 28 36
3 34 129
3 36 86
3 37 124
3 41 31
3 45 159
3 51 177
3 62 97
3 83 190
3 87 68
3 92 20
3 96 143
3 98 4
3 108 85
3 111 142
3 112 18
3 113 163
3 120 112
3 124 152
3 127 6
3 137 151
3 154 163
3 156 109
3 159 106
3 164 70
3 176 116
3 182 81
3 187 37
3 200 160
3 202 131
3 206 43
3 209 142
3 212 40
3 220 65
3 222 168
3 223 149
3 225 67
3 231 154
3 234 153
3 237 66
3 239 186
3 241 30
3 242 14
3 243 192
3 244 36
3 246 142
3 253 55
3 254 188
3 255 117
3 258 158
3 260 24
3 263 40
3 265 2
3 268 136
3 273 70
3 274 6
3 283 106
3 285 61
3 292 85
3 294 97
3 299 176
3 300 142
3 303 63
3 306 55
3 309 11
3 314 106
3 316 66
3 317 156
3 321 8
3 329 170
3 330 54
3 335 151
3 337 33
3 338 75
3 340 89
3 346 146
3 349 72
3 350 127
3 354 25
3 358 64
3 360 52
3 364 113
3 371 119
3 375 173
3 384 158
3 388 30
3 391 53
3 393 112
3 396 190
3 400 90
3 404 40
3 406 98
3 408 177
3 413 39
3 418 156
3 423 128
3 427 151
3 438 177
3 440 167
3 441 79
3 447 104
3 451 78
3 453 99
3 455 138
3 458 192
3 464 137
3 465 131
3 467 66
3 477 127
3 483 153
3 485 75
3 488 200
3 490 18
3 497 137
3 499 166
3 509 187
3 510 197
3 516 140
3 517 109
3 518 83
3 519 66
3 521 166
3 527 109
3 528 23
3 537 132
3 543 162
3 545 20
3 556 174
3 560 134
3 561 119
3 562 80
3 565 152
3 575 62
3 576 91
3 581 122
3 584 88
3 587 145
3 589 116
3 592 104
3 593 22
3 594 91
4 0 146
4 11 31
4 13 161
4 25 52
4 29 111
4 40 81
4 48 148
4 49 174
4 51 40
4 63 23
4 65 129
4 71 161
4 76 8
4 78 128
4 81 165
4 84 29
4 88 69
4 92 153
4 100 112
4 102 173
4 106 139
4 107 10
4 115 99
4 121 6
4 122 48
4 123 53
4 135 18
4 141 185
4 142 189
4 155 67
4 158 96
4 163 102
4 164 65
4 167 108
4 173 130
4 174 30
4 176 169
4 184 62
4 187 163
4 188 164
4 189 46
4 191 65
4 194 185
4 200 80
4 208 17
4 213 136
4 216 24
4 221 67
4 223 49
4 227 7
4 234 154
4 235 95
4 237 134
4 241 162
4 242 12
4 247 64
4 254 85
4 262 33
4 263 89
4 266 189
4 272 47
4 278 7
4 294 81
4 295 159
4 302 141
4 303 74
4 310 152
4 318 77
4 324 118
4 331 132
4 335 91
4 336 79
4 337 22
4 340 176
4 343 26
4 345 1
4 350 85
4 351 106
4 353 135
4 357 15
4 358 44
4 368 163
4 372 119
4 376 145
4 383 146
4 389 84
4 391 135
4 393 156
4 394 6
4 395 165
4 405 40
4 406 100
4 409 46
4 410 125
4 414 161
4 427 19
4 436 92
4 441 137
4 447 5
4 448 79
4 450 55
4 454 101
4 455 187
4 456 170
4 458 140
4 459 101
4 460 139
4 462 28
4 463 149
4 464 88
4 476 129
4 477 36
4 487 29
4 488 27
4 494 75
4 497 80
4 499 191
4 508 149
4 511 83
4 513 166
4 518 117
4 527 65
4 528 146
4 538 162
4 546 134
4 548 157
4 549 62
4 553 94
4 554 135
4 561 103
4 562 148
4 563 95
4 568 42
4 575 134
4 579 44
4 580 88
4 581 124
4 584 170
4 587 185
4 592 17
4 595 113
5 0 61
5 2 31
5 6 30
5 12 77
5 19 113
5 22 72
5 23 45
5 28 46
5 34 91
5 35 89
5 38 51
5 45 60
5 47 193
5 50 65
5 52 46
5 54 118
5 65 51
5 69 30
5 73 113
5 82 183
5 83 86
5 84 89
5 101 145
5 102 77
5 104 111
5 108 48
5 111 132
5 112 47
5 125 109
5 126 34
5 134 70
5 145 155
5 149 84
5 151 139
5 152 23
5 154 184
5 158 155
5 162 156
5 167 3
5 172 172
5 178 17
5 179 100
5 190 66
5 191 137
5 198 166
5 206 103
5 207 9
5 214 102
5 221 68
5 233 139
5 234 28
5 236 12
5 237 86
5 238 193
5 242 108
5 246 95
5 247 21
5 249 111
5 253 11
5 254 135
5 268 28
5 271 5
5 289 75
5 290 192
5 292 65
5 296 82
5 298 168
5 301 112
5 316 98
5 318 41
5 320 6
5 323 69
5 328 115
5 334 115
5 336 167
5 344 69
5 346 141
5 347 58
5 355 181
5 366 104
5 370 199
5 372 145
5 379 24
5 380 153
5 382 157
5 384 120
5 390 22
5 391 79
5 395 67
5 398 177
5 401 156
5 404 159
5 405 200
5 412 189
5 416 51
5 423 76
5 426 17
5 428 172
5 430 31
5 440 143
5 443 13
5 444 110
5 447 65
5 449 200
5 451 66
5 458 158
5 462 152
5 465 178
5 468 62
5 478 94
5 481 17
5 483 13
5 485 143
5 493 162
5 495 69
5 506 22
5 508 41
5 509 164
5 511 168
5 516 64
5 520 143
5 521 102
5 523 59
5 524 184
5 525 177
5 526 40
5 530 188
5 534 183
5 539 53
5 546 179
5 552 101
5 554 98
5 563 48
5 577 34
5 582 165
5 584 29
5 586 58
5 593 157
5 597 70
5 598 45
6 0 80
6 1 16
6 2 110
6 4 161
6 11 179
6 17 97
6 21 90
6 22 187
6 24 4
6 26 9
6 28 142
6 31 123
6 34 9
6 35 8
6 39 187
6 40 87
6 42 130
6 43 144
6 49 200
6 51 72
6 53 192
6 57 107
6 58 153
6 60 181
6 64 45
6 68 46
6 70 125
6 75 36
6 76 137
6 79 92
6 80 87
6 84 104
6 91 135
6 92 189
6 99 112
6 105 81
6 122 94
6 123 22
6 130 52
6 131 143
6 140 132
6 142 155
6 143 92
6 144 155
6 149 46
6 161 18
6 164 54
6 166 7
6 168 83
6 175 175
6 181 31
6 183 118
6 187 22
6 189 5
6 192 20
6 193 16
6 195 140
6 200 188
6 205 123
6 207 151
6 211 49
6 212 69
6 214 181
6 226 45
6 231 186
6 235 137
6 236 184
6 246 41
6 249 117
6 252 178
6 257 140
6 261 197
6 265 178
6 267 113
6 272 29
6 282 36
6 284 196
6 285 79
6 300 199
6 301 45
6 302 127
6 303 3
6 309 167
6 312 140
6 317 48
6 324 171
6 325 47
6 326 173
6 333 15
6 335 9
6 337 124
6 338 159
6 342 143
6 347 128
6 349 105
6 350 196
6 352 48
6 357 99
6 360 162
6 362 183
6 365 46
6 366 52
6 367 50
6 391 163
6 396 53
6 397 120
6 399 94
6 408 28
6 409 175
6 410 162
6 411 57
6 417 49
6 423 62
6 424 116
6 425 2
6 426 51
6 429 125
6 430 141
6 432 65
6 435 90
6 440 91
6 442 175
6 444 59
6 446 2
6 455 173
6 461 172
6 462 138
6 471 52
6 473 189
6 476 34
6 482 118
6 492 184
6 495 53
6 498 23
6 501 114
6 502 78
6 508 41
6 525 38
6 527 39
6 532 108
6 543 31
6 545 175
6 546 171
6 550 51
6 561 30
6 570 31
6 574 83
6 575 29
6 577 80
6 578 3
6 580 135
6 587 123
6 588 88
6 597 103
7 5 59
7 8 40
7 11 83
7 12 105
7 15 51
7 16 9
7 18 21
7 19 199
7 22 16
7 31 163
7 33 138
7 36 156
7 44 107
7 46 93
7 49 161
7 59 129
7 64 166
7 67 182
7 68 134
7 76 32
7 78 36
7 81 107
7 82 161
7 83 126
7 95 65
7 100 73
7 102 172
7 103 116
7 105 192
7 108 33
7 109 200
7 116 135
7 119 172
7 125 58
7 132 162
7 136 183
7 141 173
7 142 130
7 145 39
7 146 181
7 152 50
7 153 43
7 154 62
7 158 149
7 164 131
7 167 93
7 173 184
7 176 186
7 177 157
7 192 63
7 195 16
7 201 145
7 206 14
7 216 91
7 222 22
7 226 29
7 227 169
7 235 9
7 237 103
7 239 67
7 246 41
7 247 101
7 251 40
7 256 43
7 262 197
7 266 194
7 267 147
7 270 23
7 275 71
7 276 32
7 278 49
7 284 4
7 285 162
7 288 99
7 292 17
7 296 67
7 300 161
7 303 81
7 309 30
7 310 121
7 311 7
7 317 142
7 320 119
7 325 180
7 327 107
7 329 52
7 331 185
7 339 25
7 343 86
7 356 89
7 357 122
7 371 140
7 374 134
7 376 2
7 379 74
7 384 83
7 397 59
7 401 158
7 403 104
7 420 63
7 421 86
7 423 137
7 430 187
7 432 24
7 440 103
7 441 121
7 456 143
7 457 95
7 463 128
7 465 160
7 466 150
7 469 193
7 474 108
7 475 29
7 476 124
7 481 71
7 489 66
7 494 87
7 498 62
7 499 174
7 503 154
7 505 29
7 507 27
7 508 69
7 513 24
7 518 36
7 528 96
7 529 138
7 530 140
7 535 41
7 536 34
7 538 127
7 541 32
7 542 182
7 545 15
7 546 42
7 547 157
7 558 83
7 561 27
7 574 32
7 578 31
7 583 147
7 599 171
8 2 90
8 7 45
8 16 81
8 27 66
8 30 114
8 32 109
8 33 99
8 36 61
8 38 7
8 43 139
8 48 112
8 49 197
8 55 101
8 63 196
8 65 127
8 66 192
8 67 165
8 68 19
8 69 112
8 76 94
8 81 188
8 82 136
8 85 169
8 86 158
8 87 67
8 94 122
8 95 181
8 97 192
8 101 80
8 103 51
8 107 28
8 109 101
8 110 61
8 127 99
8 130 12
8 134 162
8 136 113
8 138 147
8 142 68
8 143 31
8 144 182
8 148 153
8 154 188
8 160 92
8 171 131
8 174 70
8 178 124
8 179 179
8 182 32
8 185 67
8 186 131
8 190 191
8 192 122
8 194 146
8 197 50
8 198 125
8 202 152
8 203 68
8 206 155
8 214 86
8 215 16
8 218 138
8 219 192
8 226 178
8 228 182
8 231 20
8 232 21
8 238 110
8 239 33
8 244 193
8 251 24
8 252 108
8 254 26
8 256 147
8 260 197
8 272 80
8 279 118
8 283 127
8 284 188
8 287 190
8 295 13
8 299 181
8 302 14
8 313 73
8 318 94
8 323 63
8 324 1
8 327 151
8 328 26
8 329 192
8 335 142
8 346 100
8 350 54
8 352 120
8 362 126
8 364 21
8 369 155
8 374 23
8 375 164
8 378 105
8 383 92
8 390 38
8 397 45
8 398 6
8 400 3
8 403 190
8 412 22
8 413 67
8 414 97
8 417 48
8 424 190
8 426 125
8 427 193
8 432 52
8 438 109
8 442 120
8 449 129
8 451 128
8 453 134
8 461 95
8 466 14
8 471 168
8 476 23
8 481 174
8 483 168
8 486 159
8 496 157
8 499 106
8 504 134
8 509 98
8 521 86
8 523 108
8 526 197
8 533 79
8 538 30
8 547 172
8 548 154
8 549 113
8 550 118
8 555 195
8 556 190
8 559 51
8 562 181
8 564 68
8 568 112
8 571 96
8 572 103
8 573 172
8 575 156
8 580 74
8 582 129
8 590 166
8 598 120
9 1 68
9 2 19
9 5 109
9 6 13
9 7 48
9 11 136
9 13 153
9 21 76
9 25 1
9 41 157
9 44 35
9 52 36
9 59 94
9 60 137
9 61 168
9 67 195
9 68 71
9 75 30
9 76 51
9 84 34
9 89 100
9 93 141
9 94 163
9 97 33
9 98 189
9 101 161
9 109 89
9 114 10
9 119 152
9 120 120
9 124 166
9 125 136
9 133 176
9 136 99
9 145 94
9 148 160
9 151 76
9 154 45
9 155 65
9 167 74
9 168 168
9 171 162
9 174 21
9 177 14
9 183 70
9 186 189
9 189 48
9 191 11
9 192 50
9 193 37
9 195 184
9 196 151
9 198 71
9 200 131
9 202 179
9 206 66
9 207 112
9 214 50
9 218 189
9 221 145
9 227 151
9 244 120
9 245 89
9 250 99
9 252 107
9 262 111
9 268 49
9 270 158
9 271 200
9 276 113
9 279 105
9 285 39
9 289 5
9 301 19
9 302 178
9 312 6
9 313 47
9 317 15
9 321 127
9 326 192
9 328 44
9 329 72
9 335 178
9 337 136
9 339 20
9 341 116
9 344 58
9 345 139
9 347 51
9 348 199
9 356 162
9 358 73
9 360 47
9 361 70
9 365 38
9 368 35
9 369 28
9 373 22
9 392 133
9 394 56
9 395 140
9 396 28
9 403 9
9 405 159
9 417 22
9 419 90
9 420 92
9 427 45
9 430 105
9 432 107
9 436 49
9 445 152
9 446 24
9 447 154
9 462 111
9 467 195
9 468 143
9 469 154
9 476 70
9 480 96
9 484 30
9 487 175
9 488 126
9 490 136
9 495 45
9 496 145
9 501 123
9 512 129
9 519 71
9 527 8
9 528 86
9 529 100
9 530 99
9 538 8
9 540 198
9 543 141
9 544 22
9 548 88
9 551 96
9 552 46
9 553 171
9 566 173
9 569 71
9 573 179
9 574 41
9 576 197
9 578 55
9 585 113
9 588 83
9 590 78
9 593 182
9 598 153
10 1 35
10 8 101
10 15 171
10 22 143
10 31 16
10 34 181
10 40 53
10 41 113
10 48 3
10 49 102
10 51 120
10 53 6
10 55 186
10 56 12
10 58 151
10 63 112
10 70 99
10 75 8
10 80 19
10 87 53
10 97 136
10 98 60
10 99 67
10 103 164
10 106 49
10 108 46
10 113 1
10 119 74
10 123 9
10 124 115
10 127 176
10 133 3
10 138 193
10 140 107
10 142 134
10 143 78
10 144 61
10 145 47
10 149 48
10 152 125
10 161 193
10 169 57
10 170 133
10 176 32
10 177 182
10 182 158
10 185 75
10 187 20
10 188 162
10 190 196
10 198 113
10 204 53
10 209 80
10 213 175
10 216 49
10 219 73
10 221 86
10 222 182
10 243 37
10 247 91
10 253 25
10 254 103
10 256 29
10 260 162
10 264 88
10 265 142
10 275 150
10 276 35
10 277 159
10 286 178
10 287 127
10 289 170
10 296 52
10 304 68
10 305 25
10 308 164
10 312 6
10 313 126
10 321 186
10 330 196
10 331 50
10 334 101
10 336 139
10 347 20
10 359 77
10 360 142
10 363 186
10 366 59
10 373 17
10 374 159
10 376 48
10 377 171
10 378 194
10 384 80
10 389 132
10 396 149
10 398 150
10 400 183
10 404 34
10 405 106
10 406 133
10 409 113
10 410 21
10 415 152
10 417 75
10 419 75
10 420 169
10 425 58
10 429 76
10 431 160
10 448 181
10 449 5
10 455 179
10 464 62
10 468 185
10 470 160
10 472 86
10 474 76
10 476 124
10 482 161
10 486 189
10 489 177
10 492 162
10 495 151
10 499 194
10 500 113
10 501 62
10 514 175
10 517 69
10 518 56
10 520 195
10 525 120
10 529 5
10 530 42
10 540 130
10 544 54
10 547 118
10 549 200
10 556 74
10 559 17
10 560 117
10 569 99
10 570 26
10 572 101
10 584 118
10 585 160
10 597 7
11 0 12
11 1 127
11 7 6
11 10 39
11 14 195
11 21 176
11 30 99
11 33 149
11 35 144
11 36 36
11 40 4
11 45 185
11 47 30
11 50 6
11 51 190
11 54 177
11 55 136
11 57 70
11 61 85
11 64 187
11 65 12
11 66 163
11 68 142
11 71 153
11 84 113
11 87 22
11 90 168
11 100 47
11 101 157
11 103 62
11 111 172
11 112 18
11 119 9
11 121 33
11 124 145
11 125 133
11 128 187
11 129 55
11 132 36
11 136 169
11 138 57
11 143 194
11 148 133
11 150 66
11 151 113
11 156 19
11 158 16
11 162 97
11 163 101
11 164 102
11 167 132
11 169 182
11 173 26
11 179 170
11 180 169
11 189 120
11 193 80
11 196 135
11 201 32
11 208 107
11 209 24
11 210 74
11 213 69
11 229 119
11 234 64
11 242 171
11 245 195
11 250 20
11 251 4
11 253 157
11 254 39
11 264 91
11 265 103
11 272 119
11 277 170
11 279 29
11 283 126
11 291 20
11 296 76
11 301 110
11 306 1
11 307 16
11 315 117
11 320 128
11 323 57
11 330 107
11 334 187
11 335 57
11 337 48
11 344 160
11 345 42
11 347 181
11 353 191
11 356 174
11 357 8
11 360 46
11 366 1
11 367 113
11 369 56
11 373 10
11 378 151
11 383 179
11 386 112
11 390 108
11 391 9
11 397 181
11 398 123
11 401 24
11 408 42
11 410 46
11 413 69
11 416 35
11 420 87
11 421 179
11 423 83
11 429 158
11 433 167
11 438 48
11 444 190
11 446 31
11 453 106
11 454 86
11 456 54
11 458 26
11 464 94
11 467 7
11 470 33
11 475 57
11 476 54
11 481 136
11 486 57
11 487 163
11 488 193
11 490 112
11 492 135
11 499 74
11 504 127
11 508 92
11 516 128
11 520 35
11 524 165
11 529 153
11 535 172
11 536 94
11 546 191
11 551 142
11 553 22
11 558 62
11 561 92
11 563 163
11 568 165
11 577 36
11 580 68
11 581 88
11 584 134
11 586 162
11 591 65
11 595 36
11 597 42
12 2 125
12 3 114
12 5 168
12 6 36
12 7 95
12 9 140
12 16 71
12 17 68
12 20 137
12 22 29
12 25 164
12 26 68
12 30 106
12 32 63
12 45 83
12 53 162
12 57 97
12 58 40
12 72 199
12 73 119
12 77 3
12 85 182
12 86 188
12 89 75
12 91 135
12 93 22
12 98 110
12 99 179
12 102 106
12 105 121
12 107 181
12 111 121
12 115 195
12 119 83
12 122 70
12 124 92
12 125 45
12 126 120
12 130 153
12 133 76
12 134 74
12 142 111
12 145 71
12 148 131
12 150 23
12 151 86
12 164 5
12 168 36
12 171 134
12 176 144
12 179 154
12 180 105
12 181 152
12 182 65
12 184 46
12 194 94
12 197 112
12 204 104
12 208 80
12 210 44
12 212 61
12 213 196
12 214 166
12 217 92
12 218 150
12 223 157
12 227 133
12 228 108
12 233 91
12 239 52
12 241 22
12 242 58
12 243 106
12 245 182
12 246 63
12 252 21
12 253 1
12 256 9
12 257 174
12 268 124
12 280 32
12 281 77
12 283 178
12 290 129
12 293 6
12 296 93
12 297 15
12 299 186
12 301 167
12 304 29
12 307 40
12 308 5
12 309 47
12 312 38
12 321 137
12 324 136
12 328 149
12 333 42
12 335 42
12 336 102
12 338 30
12 341 159
12 344 72
12 348 153
12 349 117
12 351 44
12 352 195
12 363 152
12 365 139
12 366 107
12 368 122
12 370 180
12 374 116
12 375 109
12 376 163
12 386 132
12 392 171
12 395 159
12 396 117
12 401 89
12 402 66
12 403 144
12 410 8
12 412 159
12 414 82
12 417 166
12 419 115
12 421 109
12 422 45
12 424 112
12 426 14
12 427 151
12 428 123
12 429 87
12 430 137
12 431 166
12 433 144
12 436 198
12 437 101
12 439 80
12 444 89
12 446 159
12 452 3
12 456 147
12 463 43
12 466 193
12 468 23
12 469 62
12 473 164
12 474 168
12 475 65
12 477 122
12 482 169
12 489 160
12 495 76
12 497 85
12 505 27
12 508 161
12 510 68
12 513 115
12 515 169
12 517 99
12 520 182
12 521 128
12 522 103
12 524 38
12 525 191
12 532 139
12 539 74
12 540 177
12 541 43
12 542 90
12 543 192
12 545 52
12 548 151
12 551 144
12 555 170
12 556 140
12 568 24
12 569 20
12 576 198
12 580 195
12 581 134
12 587 109
12 594 35
12 598 128
13 0 88
13 1 67
13 4 80
13 7 76
13 8 40
13 10 187
13 14 157
13 18 15
13 19 163
13 22 175
13 24 30
13 25 103
13 26 33
13 30 19
13 31 11
13 32 23
13 36 148
13 37 3
13 49 43
13 50 144
13 54 182
13 56 49
13 58 68
13 62 117
13 83 99
13 85 147
13 87 44
13 94 189
13 101 81
13 108 47
13 114 30
13 124 28
13 131 160
13 135 164
13 139 96
13 144 140
13 148 58
13 163 185
13 164 177
13 172 161
13 180 145
13 183 197
13 184 56
13 186 50
13 189 173
13 193 22
13 194 7
13 197 104
13 200 100
13 203 24
13 205 76
13 207 88
13 214 118
13 215 198
13 216 171
13 219 29
13 220 19
13 226 32
13 227 160
13 228 73
13 239 56
13 246 23
13 247 71
13 249 19
13 252 67
13 258 174
13 260 144
13 261 114
13 262 160
13 267 174
13 277 70
13 279 154
13 281 115
13 285 84
13 290 75
13 291 94
13 299 147
13 310 139
13 319 18
13 322 190
13 333 42
13 335 177
13 336 148
13 339 102
13 342 118
13 347 68
13 358 96
13 360 78
13 362 160
13 363 199
13 367 141
13 368 105
13 370 115
13 374 179
13 377 14
13 394 25
13 397 137
13 398 73
13 401 29
13 402 53
13 404 34
13 407 120
13 414 187
13 417 122
13 422 162
13 432 119
13 438 187
13 440 95
13 443 45
13 444 113
13 446 43
13 449 163
13 456 131
13 461 37
13 462 194
13 468 62
13 472 182
13 473 134
13 474 159
13 481 21
13 482 113
13 489 113
13 500 188
13 504 71
13 505 26
13 507 45
13 510 50
13 518 91
13 521 120
13 526 48
13 528 40
13 531 115
13 538 1
13 539 48
13 541 78
13 542 183
13 544 166
13 548 66
13 549 4
13 552 37
13 554 72
13 555 54
13 558 14
13 560 13
13 562 189
13 566 154
13 568 111
13 578 149
13 584 78
13 585 165
13 588 182
14 4 28
14 6 162
14 7 5
14 8 116
14 21 99
14 22 112
14 25 89
14 32 152
14 33 154
14 41 119
14 42 163
14 46 160
14 47 64
14 51 100
14 56 55
14 62 120
14 63 59
14 66 161
14 71 90
14 75 183
14 79 132
14 80 183
14 86 95
14 89 60
14 90 53
14 95 125
14 100 50
14 103 131
14 114 5
14 117 133
14 118 126
14 119 73
14 121 87
14 126 44
14 128 68
14 132 49
14 134 129
14 135 182
14 139 39
14 147 60
14 148 117
14 154 102
14 156 89
14 157 154
14 162 137
14 167 87
14 169 189
14 171 146
14 172 82
14 178 52
14 181 185
14 186 165
14 187 151
14 192 178
14 196 147
14 197 122
14 200 17
14 207 164
14 213 133
14 214 158
14 218 76
14 230 102
14 233 46
14 236 53
14 237 145
14 243 77
14 244 129
14 246 21
14 249 158
14 250 62
14 254 151
14 262 26
14 265 25
14 271 49
14 273 180
14 276 2
14 277 41
14 279 176
14 280 18
14 281 57
14 286 170
14 289 63
14 292 116
14 299 160
14 305 9
14 306 159
14 311 175
14 320 91
14 322 73
14 323 105
14 324 57
14 327 118
14 335 56
14 337 180
14 338 96
14 341 138
14 342 56
14 345 76
14 354 162
14 359 165
14 361 49
14 362 31
14 370 195
14 371 98
14 373 113
14 380 3
14 393 49
14 398 108
14 401 187
14 405 64
14 407 137
14 414 128
14 416 194
14 418 92
14 421 174
14 429 181
14 431 125
14 432 33
14 439 192
14 447 86
14 451 167
14 453 120
14 455 18
14 459 157
14 466 143
14 471 61
14 474 116
14 477 6
14 478 136
14 483 172
14 484 175
14 485 23
14 486 95
14 488 7
14 491 173
14 496 27
14 500 102
14 510 185
14 511 139
14 513 45
14 515 84
14 516 160
14 519 80
14 526 89
14 529 19
14 530 191
14 534 91
14 535 114
14 538 124
14 542 50
14 554 115
14 556 133
14 557 134
14 559 126
14 561 152
14 565 149
14 570 141
14 581 165
14 587 180
14 589 93
14 593 101
14 599 74
15 0 18
15 2 84
15 9 181
15 12 166
15 15 63
15 23 42
15 26 196
15 31 104
15 41 59
15 44 114
15 46 17
15 48 172
15 52 123
15 53 51
15 64 162
15 69 192
15 72 7
15 74 55
15 75 168
15 78 140
15 79 64
15 87 35
15 91 199
15 95 110
15 100 101
15 103 58
15 106 76
15 110 111
15 113 192
15 119 104
15 120 141
15 122 72
